,MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,price_above_median
19836,4.9808,28,5.527196652719665,1.00418410041841,652.0,2.728033472803347,36.99,-122.01,1
19837,5.8123,29,6.404517453798768,1.0410677618069817,1476.0,3.030800821355236,36.99,-121.99,1
19838,4.3409,40,5.134883720930232,1.041860465116279,669.0,3.1116279069767443,36.98,-121.99,1
19839,3.5562,43,5.033846153846154,0.9969230769230768,792.0,2.436923076923077,36.98,-122.0,1
19840,3.6902,41,5.221311475409836,1.040983606557377,1290.0,2.64344262295082,36.99,-122.01,1
19841,4.0417,47,5.3418803418803416,1.064102564102564,607.0,2.594017094017094,36.98,-122.01,1
19842,2.7875,30,4.707423580786026,1.0633187772925763,1023.0,2.2336244541484715,36.99,-122.02,1
19843,2.1734,21,3.905263157894737,1.0368421052631578,984.0,2.5894736842105264,36.98,-122.02,1
19844,3.2368,44,5.264840182648402,1.08675799086758,657.0,3.0,36.98,-122.02,1
19845,5.6188,35,6.432835820895522,1.0597014925373134,866.0,2.5850746268656715,36.98,-122.04,1
19846,6.7974,33,5.992481203007519,0.9398496240601504,385.0,2.8947368421052637,36.98,-122.04,1
19847,5.3972,30,6.416666666666667,1.0095238095238095,1098.0,2.6142857142857143,36.97,-122.04,1
19848,3.6797,20,5.348017621145375,1.0418502202643172,1145.0,2.5220264317180616,36.97,-122.05,1
19849,4.2542,16,6.048561151079137,1.0989208633093526,1603.0,2.883093525179856,36.97,-122.05,1
19850,4.2254,15,5.504065040650406,1.0878048780487806,1571.0,2.554471544715448,36.98,-122.06,1
19851,2.9286,51,5.353233830845771,1.0248756218905473,495.0,2.462686567164179,36.98,-122.04,1
19852,5.1806,45,5.046511627906977,0.9496124031007752,621.0,2.4069767441860463,36.97,-122.04,1
19853,3.8259,52,6.3156146179402,1.1129568106312293,955.0,3.1727574750830563,36.97,-122.04,1
19854,5.2128,49,5.781021897810219,0.9927007299270072,331.0,2.416058394160584,36.97,-122.04,1
19855,3.2437,44,4.996138996138996,1.0386100386100383,645.0,2.4903474903474905,36.96,-122.04,1
19856,2.1553,37,4.255287009063444,1.081570996978852,1341.0,2.025679758308157,36.98,-122.03,1
19857,2.5954,47,5.281318681318681,1.1362637362637362,1144.0,2.5142857142857142,36.98,-122.01,1
19858,2.7125,35,4.443037974683544,1.109704641350211,552.0,2.329113924050633,36.98,-122.02,1
19859,1.9286,29,3.896813353566009,1.1335356600910471,1743.0,2.644916540212443,36.97,-122.02,1
19860,2.5417,43,4.6594827586206895,1.0969827586206895,1208.0,2.603448275862069,36.97,-122.01,1
19861,2.9444,52,3.484848484848485,0.7651515151515151,525.0,1.9886363636363635,36.97,-122.01,1
19862,2.5368,35,4.201570680628272,1.0261780104712042,743.0,1.9450261780104712,36.97,-122.01,1
19863,4.3,20,6.270676691729324,1.137844611528822,981.0,2.4586466165413534,36.98,-122.0,1
19864,2.589,27,3.785234899328859,0.9798657718120806,1511.0,2.0281879194630874,36.98,-122.01,1
19865,3.1205,30,4.132530120481928,0.9718875502008032,753.0,3.0240963855421685,36.97,-122.0,1
19866,3.1932,51,5.350993377483444,1.2384105960264902,608.0,2.013245033112583,36.93,-122.0,1
19867,2.0547,52,5.135021097046414,1.371308016877637,508.0,2.1434599156118144,36.95,-122.01,1
19868,2.1964,51,4.052631578947368,1.0175438596491229,488.0,2.1403508771929824,36.97,-122.03,1
19869,3.2404,36,4.955882352941177,1.0147058823529411,223.0,3.2794117647058822,36.97,-122.03,1
19870,1.6923,52,5.52054794520548,0.9863013698630136,200.0,2.73972602739726,36.97,-122.03,1
19871,4.4659,40,5.848039215686274,1.1127450980392155,570.0,2.794117647058824,36.97,-122.04,1
19872,2.5067,18,4.0807926829268295,1.1966463414634143,1391.0,2.120426829268293,36.96,-122.03,1
19873,1.1552,44,4.273381294964029,1.2158273381294964,325.0,2.338129496402878,36.97,-122.02,1
19874,1.6642,39,3.504950495049505,1.0907590759075907,1365.0,2.2524752475247523,36.97,-122.02,1
19875,3.5938,40,4.201438848920863,0.9064748201438848,316.0,2.273381294964029,36.96,-122.03,1
19876,2.425,28,4.174025974025974,1.0935064935064935,926.0,2.4051948051948053,36.96,-122.03,1
19877,4.1964,32,4.907849829351536,1.044368600682594,802.0,2.737201365187713,36.96,-122.04,1
19878,2.1667,42,5.173076923076923,1.0288461538461535,200.0,1.9230769230769231,36.96,-122.04,1
19879,2.5865,42,4.952586206896552,1.137931034482759,703.0,3.030172413793104,36.96,-122.04,1
19880,3.52,32,5.897297297297297,1.0972972972972972,1122.0,3.0324324324324325,36.96,-122.03,1
19881,4.4567,36,5.115384615384615,1.0,1080.0,2.967032967032967,36.95,-122.04,1
19882,3.1312,19,4.137724550898204,1.1437125748502994,324.0,1.9401197604790417,36.91,-122.01,1
19883,4.2045,30,5.61271676300578,1.069364161849711,644.0,3.722543352601156,36.96,-122.05,1
19884,4.5,52,6.5,1.7,24.0,2.4,36.96,-122.06,1
19885,3.8269,18,4.873362445414847,0.960698689956332,1091.0,2.382096069868996,36.87,-122.05,1
19886,3.9667,27,5.793002915451895,1.0903790087463556,961.0,2.801749271137026,36.95,-122.04,1
19887,3.1327,24,4.665121668597914,1.0208574739281575,2264.0,2.623406720741599,36.93,-121.75,1
19888,3.6,48,4.988919667590028,0.9778393351800554,1071.0,2.966759002770083,36.92,-121.75,1
19889,3.2216,36,5.319796954314721,1.0380710659898478,1454.0,3.6903553299492384,36.92,-121.76,1
19890,2.4375,20,4.79074074074074,1.012962962962963,1534.0,2.840740740740741,36.93,-121.77,1
19891,3.0192,24,4.214750542299349,0.9696312364425164,1844.0,4.0,36.93,-121.77,1
19892,3.2813,33,4.67109634551495,1.053156146179402,1075.0,3.571428571428572,36.93,-121.77,1
19893,3.5,9,5.050153531218014,1.138178096212897,3198.0,3.273285568065506,36.92,-121.77,1
19894,3.1815,19,4.677839851024209,0.947858472998138,1856.0,3.456238361266294,36.93,-121.79,1
19895,4.3906,19,5.695488721804511,0.9511278195488722,975.0,3.6654135338345855,36.92,-121.78,1
19896,3.7863,34,5.575129533678757,1.1139896373056994,1516.0,3.927461139896373,36.95,-121.79,1
19897,2.8214,29,4.763527054108216,0.9539078156312624,1669.0,3.344689378757515,36.94,-121.8,1
19898,5.2101,18,5.8173076923076925,1.0552884615384617,1278.0,3.0721153846153846,37.08,-122.14,1
19899,5.1412,18,6.429672447013488,1.0578034682080926,1449.0,2.791907514450867,37.05,-122.11,1
19900,4.7188,27,6.393548387096774,1.2516129032258063,543.0,3.503225806451613,36.97,-122.13,1
19901,4.9792,26,5.663316582914573,1.0,543.0,2.728643216080402,37.13,-122.07,1
19902,3.9408,46,4.695945945945946,0.918918918918919,408.0,2.756756756756757,37.09,-122.09,1
19903,3.6474,32,6.431707317073171,1.1926829268292682,1031.0,2.5146341463414634,37.11,-122.09,1
19904,4.125,36,5.748971193415638,1.1893004115226338,661.0,2.720164609053498,37.09,-122.12,1
19905,4.3429,33,5.4012066365007545,1.107088989441931,1780.0,2.6847662141779787,37.07,-122.09,1
19906,4.425,35,5.563176895306859,1.072202166064982,791.0,2.8555956678700363,37.08,-122.08,1
19907,5.0165,35,6.035714285714286,1.2969924812030076,2755.0,2.5892857142857144,37.17,-122.16,1
19908,2.7933,51,5.560919540229885,1.1149425287356325,1078.0,2.47816091954023,37.12,-122.12,1
19909,5.5785,17,6.2,1.2297872340425533,591.0,2.514893617021277,37.15,-122.18,1
19910,5.1664,32,5.825454545454545,1.1527272727272728,752.0,2.7345454545454544,37.16,-122.12,1
19911,7.1831,18,5.572413793103448,0.9379310344827586,420.0,2.896551724137931,37.19,-122.1,1
19912,7.1366,23,5.685393258426966,1.0786516853932584,264.0,2.966292134831461,37.15,-122.08,1
19913,5.208,46,6.09480122324159,1.235474006116208,850.0,2.599388379204893,37.11,-122.11,1
19914,4.4597,29,5.61578947368421,1.1228070175438596,1722.0,3.0210526315789474,37.14,-122.11,1
19915,3.9423,39,5.5096525096525095,1.1833976833976834,1338.0,2.583011583011583,37.15,-122.13,1
19916,7.8774,15,6.077160493827161,1.0246913580246917,822.0,2.537037037037037,37.21,-122.09,1
19917,6.9772,17,7.2582236842105265,1.105263157894737,1674.0,2.7532894736842106,37.12,-122.0,1
19918,5.2417,36,6.005813953488372,1.1656976744186047,942.0,2.738372093023256,37.11,-122.02,1
19919,6.0809,21,6.474167623421355,1.026406429391504,2670.0,3.065442020665901,37.08,-122.07,1
19920,4.1679,41,6.617486338797814,1.371584699453552,915.0,2.5,37.05,-122.05,1
19921,3.8625,31,4.921686746987952,1.1144578313253013,939.0,2.8283132530120483,37.06,-122.07,1
19922,4.1161,34,5.46875,1.126953125,1353.0,2.642578125,37.04,-122.08,1
19923,4.5096,36,5.627403846153846,1.0805288461538465,2143.0,2.5757211538461537,37.03,-122.08,1
19924,3.8854,17,5.2555438225976765,1.0496304118268216,1987.0,2.098204857444562,37.04,-122.04,1
19925,5.6233,21,6.605113636363637,1.041193181818182,2014.0,2.8607954545454546,37.03,-122.03,1
19926,10.0968,20,7.790697674418604,1.069767441860465,345.0,2.6744186046511627,37.01,-122.02,1
19927,5.2078,30,6.3323170731707314,1.0426829268292683,816.0,2.4878048780487805,37.0,-122.03,1
19928,4.8,20,5.430232558139535,1.1046511627906976,229.0,2.6627906976744184,37.08,-122.04,1
19929,4.8611,35,7.15748031496063,1.4488188976377954,682.0,2.6850393700787403,37.09,-122.02,1
19930,3.9728,12,4.938574938574939,1.0368550368550369,784.0,1.9262899262899265,37.05,-122.03,1
19931,5.1121,19,5.618852459016393,1.0478142076502732,2006.0,2.740437158469945,37.06,-122.01,1
19932,5.5919,17,5.994227994227995,1.0663780663780664,2149.0,3.101010101010101,37.08,-122.0,1
19933,7.736,21,7.0,1.0469208211143697,913.0,2.677419354838709,37.11,-121.95,1
19934,6.3617,20,6.82962962962963,1.148148148148148,361.0,2.674074074074074,37.1,-121.96,1
19935,7.5755,20,6.350993377483444,1.0066225165562914,798.0,2.642384105960265,37.1,-121.87,1
19936,6.4517,23,7.176470588235294,1.2058823529411764,670.0,2.8151260504201683,37.1,-121.9,1
19937,5.8642,36,7.388349514563107,1.116504854368932,677.0,3.286407766990292,37.04,-121.93,1
19938,4.625,17,7.2594594594594595,1.0972972972972972,511.0,2.7621621621621624,37.03,-121.96,1
19939,6.4214,14,6.008849557522124,0.9557522123893806,306.0,2.707964601769912,37.05,-121.93,1
19940,6.3258,16,6.412621359223301,1.087378640776699,650.0,3.155339805825242,37.06,-121.96,1
19941,5.2486,19,6.1676829268292686,1.195121951219512,955.0,2.9115853658536586,37.05,-121.99,1
19942,6.0621,20,6.512195121951219,1.018970189701897,1149.0,3.113821138211382,37.06,-122.0,1
19943,5.9039,21,6.445414847161572,1.0436681222707425,2616.0,2.8558951965065504,37.03,-122.01,1
19944,4.5682,21,5.905982905982906,1.017094017094017,1044.0,2.9743589743589745,37.01,-121.97,1
19945,3.5943,14,5.001473839351511,1.0714812085482683,3416.0,2.5173176123802508,36.99,-121.98,1
19946,4.8269,25,5.351351351351352,0.8972972972972973,522.0,2.8216216216216217,37.0,-121.97,1
19947,3.075,29,4.324193548387097,1.0193548387096774,1652.0,2.664516129032258,36.98,-121.98,1
19948,3.6364,16,4.535612535612535,1.051282051282051,1039.0,2.96011396011396,36.99,-121.99,1
19949,4.6484,25,4.813211845102506,0.9612756264236902,1365.0,3.1093394077448746,36.98,-121.99,1
19950,3.1914,19,4.426656151419558,1.0417981072555205,3018.0,2.3801261829652995,36.98,-121.99,1
19951,3.7273,21,4.664345403899722,1.0264623955431755,1952.0,2.71866295264624,36.97,-121.98,1
19952,3.1167,20,4.52720207253886,1.0595854922279793,2186.0,2.83160621761658,36.96,-121.98,1
19953,2.1771,15,4.392496392496392,1.1341991341991342,1306.0,1.8845598845598843,36.97,-121.99,1
19954,2.8941,39,5.5030549898167,1.3156822810590632,1136.0,2.3136456211812626,36.97,-122.0,1
19955,4.7321,42,6.375,1.36,451.0,2.255,36.96,-121.99,1
19956,2.625,16,5.573248407643312,1.2802547770700636,300.0,1.910828025477707,36.96,-121.99,1
19957,4.7468,37,6.572748267898383,1.2771362586605082,939.0,2.168591224018476,36.88,-121.96,1
19958,2.8036,24,4.399759903961584,1.0444177671068426,1954.0,2.345738295318127,36.97,-121.97,1
19959,2.561,27,4.233862433862434,1.0571428571428572,1808.0,1.9132275132275127,36.96,-121.97,1
19960,3.6619,31,4.63728323699422,1.0447976878612717,1489.0,2.151734104046243,36.96,-121.98,1
19961,2.6757,16,4.682251908396947,1.0658396946564883,2265.0,2.161259541984733,36.98,-121.96,1
19962,3.7083,17,5.89727463312369,1.0419287211740045,1337.0,2.80293501048218,36.98,-121.97,1
19963,2.7587,15,4.8951890034364265,1.147766323024055,1546.0,2.656357388316151,36.97,-121.97,1
19964,3.0777,23,4.941714285714285,1.1817142857142855,1844.0,2.107428571428571,36.97,-121.96,1
19965,4.2006,24,5.972222222222222,1.1150793650793651,1360.0,2.6984126984126986,36.98,-121.94,1
19966,3.0905,21,4.674634794156707,1.1035856573705178,1486.0,1.9734395750332008,36.98,-121.94,1
19967,3.1546,34,4.669576059850374,1.1945137157107233,1622.0,2.0224438902743143,36.98,-121.95,1
19968,2.5172,31,4.895774647887324,1.1887323943661972,746.0,2.101408450704225,36.97,-121.94,1
19969,4.7325,19,5.940186915887851,1.02803738317757,2954.0,2.7607476635514017,36.99,-121.93,1
19970,4.1587,32,5.58080808080808,1.0757575757575757,1082.0,2.7323232323232323,37.0,-121.94,1
19971,3.3447,20,5.219810040705563,0.9864314789687924,1725.0,2.340569877883311,37.0,-121.96,1
19972,2.7375,23,4.818318318318318,1.1231231231231231,1423.0,2.1366366366366365,36.99,-121.96,1
19973,4.2898,11,5.396694214876033,1.0909090909090908,2004.0,2.3659976387249118,36.99,-121.94,1
19974,5.503,16,6.904876099120703,1.1127098321342923,3706.0,2.962430055955236,37.0,-121.86,1
19975,4.8693,23,6.448863636363637,1.0954545454545457,2197.0,2.496590909090909,36.99,-121.91,1
19976,2.6875,16,5.303523035230352,1.1056910569105691,865.0,2.3441734417344176,36.98,-121.91,1
19977,4.8953,21,5.395806028833552,0.9855832241153342,2001.0,2.622542595019659,36.98,-121.88,1
19978,3.5112,19,5.336225596529284,1.1843817787418656,1807.0,1.9598698481561825,36.97,-121.91,1
19979,3.6597,29,6.140319715808171,1.241563055062167,1327.0,2.3570159857904085,36.95,-121.92,1
19980,5.8325,18,6.351875808538163,1.0569210866752912,1971.0,2.54980595084088,36.96,-121.88,1
19981,4.4485,21,6.097039473684211,1.2351973684210529,1420.0,2.335526315789474,36.97,-121.9,1
19982,6.0281,18,6.538065843621399,1.131687242798354,2304.0,2.3703703703703702,36.96,-121.88,1
19983,5.3276,22,8.751201923076923,1.4819711538461535,1849.0,2.222355769230769,36.93,-121.9,1
19984,4.9219,7,6.090460526315789,1.1167763157894737,1375.0,2.2615131578947367,36.95,-121.87,1
19985,4.9517,29,5.979343863912515,1.174969623329283,2319.0,2.817739975698664,36.94,-121.84,1
19986,5.368,18,7.858356940509915,1.3937677053824362,1283.0,3.634560906515581,36.89,-121.89,1
19987,3.1563,22,8.420689655172414,2.1517241379310343,1301.0,4.4862068965517246,36.85,-121.91,1
19988,2.1719,17,28.6,4.945454545454545,142.0,2.581818181818182,36.86,-121.82,1
19989,4.8021,28,7.033678756476684,1.1683937823834196,1154.0,2.989637305699482,37.0,-121.79,1
19990,4.3321,19,6.525773195876289,1.0382916053019149,1764.0,2.597938144329897,36.98,-121.83,1
19991,4.6611,16,5.840449438202247,0.9662921348314608,1417.0,3.1842696629213485,36.95,-121.82,1
19992,2.9559,22,5.909937888198757,1.0869565217391304,760.0,2.360248447204969,37.02,-121.83,1
19993,3.1987,21,7.08,1.345,779.0,3.895,37.0,-121.76,1
19994,3.934,18,5.268156424581005,1.1899441340782122,544.0,3.039106145251397,37.03,-121.79,1
19995,5.1433,23,5.297413793103448,1.0948275862068966,687.0,2.961206896551724,36.96,-121.69,1
19996,4.7569,19,5.701812191103789,1.044481054365733,2790.0,4.596375617792422,36.96,-121.75,1
19997,4.7071,27,5.163398692810458,0.9901960784313726,1066.0,3.4836601307189543,36.95,-121.75,1
19998,3.525,20,5.009478672985782,0.966824644549763,2389.0,2.830568720379147,36.96,-121.77,1
19999,3.2917,29,5.792490118577075,1.0573122529644268,1954.0,3.8616600790513833,36.93,-121.73,1
20000,2.1875,22,4.552,1.056,542.0,4.336,36.93,-121.67,1
20001,4.9504,5,5.63010752688172,1.0365591397849463,4361.0,3.1261648745519715,38.13,-122.19,1
20002,5.8171,4,7.220479704797048,1.1042435424354244,7025.0,3.2403136531365315,38.07,-122.22,1
20003,3.1373,52,4.627450980392157,1.1200980392156863,830.0,2.034313725490196,38.05,-122.16,1
20004,4.6776,34,5.754137115839243,1.011820330969267,926.0,2.189125295508274,38.05,-122.16,1
20005,4.6406,20,6.109979633401222,1.0692464358452138,1207.0,2.458248472505092,38.07,-122.19,1
20006,5.3288,10,6.196762141967621,1.0572851805728518,2089.0,2.601494396014944,38.07,-122.18,1
20007,6.4599,15,7.8125,1.0220588235294117,857.0,3.150735294117647,38.07,-122.17,1
20008,4.5321,14,5.643300798580301,1.0967169476486247,2876.0,2.551907719609583,38.07,-122.16,1
20009,4.4397,16,5.615015974440895,1.0,1764.0,2.817891373801917,38.06,-122.17,1
20010,5.3661,10,5.762452107279693,1.0191570881226053,1381.0,2.6455938697318007,38.06,-122.15,1
20011,6.4232,7,6.707512764405544,1.0145878920495988,8276.0,3.0182348650619986,38.08,-122.17,1
20012,4.4821,5,6.05506329113924,1.0943037974683545,4620.0,2.9240506329113924,38.1,-122.2,1
20013,6.5891,17,7.254464285714286,1.0669642857142858,703.0,3.138392857142857,38.29,-122.15,1
20014,8.0113,18,7.233333333333333,0.9814814814814816,658.0,2.437037037037037,38.29,-122.18,1
20015,7.2589,21,8.035714285714286,1.1071428571428572,812.0,2.636363636363636,38.23,-122.18,1
20016,6.0487,15,7.616883116883117,0.948051948051948,450.0,2.9220779220779223,38.26,-122.07,1
20017,5.3102,13,7.494404883011191,1.0600203458799593,3193.0,3.2482197355035605,38.24,-122.1,1
20018,6.8872,2,10.27217125382263,1.311926605504587,2012.0,3.076452599388379,38.3,-122.08,1
20019,6.6779,5,7.507177033492823,0.9521531100478468,713.0,3.411483253588517,38.3,-122.03,1
20020,5.4399,4,7.388888888888889,1.0867003367003367,4010.0,3.3754208754208754,38.29,-121.98,1
20021,5.2636,1,7.6940298507462686,1.2798507462686568,872.0,3.253731343283582,38.23,-122.0,1
20022,6.0842,18,7.675,1.05,368.0,3.066666666666667,38.26,-121.99,1
20023,5.0346,2,8.813167259786477,1.307829181494662,1791.0,3.1868327402135237,38.36,-121.94,1
20024,4.6719,17,5.980327868852459,1.140983606557377,934.0,3.062295081967213,38.48,-121.99,1
20025,4.9773,12,7.302180685358255,1.102803738317757,1035.0,3.2242990654205608,38.44,-122.01,1
20026,4.945,11,6.661971830985915,1.0070422535211268,1331.0,3.124413145539906,38.41,-122.0,1
20027,3.4741,17,5.481149012567325,1.0682226211849193,1434.0,2.574506283662477,38.41,-122.07,1
20028,5.1534,19,5.6280373831775705,1.029906542056075,1665.0,3.1121495327102804,38.43,-121.95,1
20029,4.5,15,6.072115384615385,1.0144230769230769,665.0,3.1971153846153846,38.41,-121.94,1
20030,2.7051,26,5.602179836512262,1.125340599455041,933.0,2.542234332425068,38.37,-121.92,1
20031,6.1112,2,7.153277931671283,1.046168051708218,3481.0,3.2142197599261317,38.34,-121.92,1
20032,4.875,25,5.78125,1.0,85.0,2.65625,38.31,-121.93,1
20033,3.8651,18,6.436154949784792,1.0373027259684362,1600.0,2.295552367288378,38.35,-122.01,1
20034,7.1053,15,6.52054794520548,0.9178082191780822,213.0,2.9178082191780823,38.36,-122.01,1
20035,2.7434,11,4.622478386167147,1.138328530259366,1772.0,2.553314121037464,38.36,-121.96,1
20036,6.0767,16,5.572413793103448,0.9448275862068966,371.0,2.5586206896551724,38.38,-122.02,1
20037,6.4894,16,7.381656804733728,0.9792899408284024,1118.0,3.3076923076923075,38.37,-122.02,1
20038,5.9441,15,6.87719298245614,0.9707602339181286,485.0,2.8362573099415203,38.36,-122.01,1
20039,5.1781,3,7.107116104868914,1.0614232209737828,4095.0,3.067415730337079,38.39,-121.98,1
20040,3.3036,26,5.45303867403315,1.0055248618784531,1002.0,2.7679558011049723,38.36,-121.82,1
20041,2.625,32,5.320284697508897,1.1850533807829182,905.0,3.2206405693950177,38.25,-121.76,1
20042,4.5313,25,6.795031055900621,1.1718426501035195,1244.0,2.5755693581780537,38.27,-122.42,1
20043,3.5647,33,5.423357664233577,1.0583941605839415,781.0,2.8503649635036497,38.22,-122.49,1
20044,2.7457,37,5.632727272727273,1.0945454545454545,863.0,3.138181818181818,38.16,-122.41,1
20045,3.5507,24,5.121052631578947,1.0526315789473684,718.0,1.8894736842105264,38.3,-122.45,1
20046,3.4031,15,5.286796536796537,1.0692640692640694,2175.0,2.353896103896104,38.3,-122.47,1
20047,4.7356,18,6.815668202764977,1.1336405529953917,550.0,2.5345622119815667,38.31,-122.42,1
20048,1.9487,25,4.670676691729323,1.075187969924812,1262.0,1.897744360902256,38.34,-122.44,1
20049,3.5982,35,5.1976401179941005,1.0324483775811208,686.0,2.023598820058997,38.29,-122.46,1
20050,5.7984,20,7.1869565217391305,1.0934782608695652,1374.0,2.9869565217391303,38.28,-122.45,1
20051,2.5658,14,4.815483870967742,1.0916129032258064,1277.0,1.647741935483871,38.29,-122.47,1
20052,4.2237,25,5.995226730310263,1.0513126491646778,1994.0,2.379474940334129,38.27,-122.45,1
20053,5.2155,18,6.553133514986376,1.0626702997275204,872.0,2.3760217983651226,38.27,-122.52,1
20054,5.795,22,7.139720558882235,1.1037924151696608,1371.0,2.736526946107785,38.32,-122.53,1
20055,3.3098,30,5.742957746478873,1.0,788.0,2.7746478873239435,38.32,-122.49,1
20056,3.25,27,5.252559726962457,1.0187713310580204,1411.0,2.407849829351536,38.31,-122.49,1
20057,3.3571,14,5.227941176470588,1.1066176470588236,1613.0,2.9650735294117645,38.3,-122.49,1
20058,3.8,26,6.876494023904383,1.151394422310757,672.0,2.6772908366533863,38.29,-122.49,1
20059,3.5625,8,5.44017094017094,1.0555555555555556,1657.0,1.7702991452991452,38.27,-122.49,1
20060,4.3472,15,5.923832923832924,1.095823095823096,1144.0,2.810810810810811,38.34,-122.47,1
20061,3.1375,31,5.25,1.1203703703703705,680.0,2.098765432098765,38.32,-122.48,1
20062,2.7727,19,5.091295116772824,1.1061571125265393,1266.0,2.6878980891719744,38.31,-122.48,1
20063,4.2891,24,6.082191780821918,1.126027397260274,894.0,2.4493150684931506,38.42,-122.55,1
20064,4.7237,27,6.280991735537191,1.203305785123967,1587.0,2.6231404958677684,38.38,-122.58,1
20065,4.1307,36,5.486725663716814,1.0737463126843658,777.0,2.2920353982300883,38.4,-122.5,1
20066,3.7969,40,5.949781659388647,1.1593886462882097,1167.0,2.5480349344978164,38.36,-122.54,1
20067,4.7,25,6.889400921658986,1.036866359447005,1335.0,3.076036866359447,38.24,-122.61,1
20068,3.4896,17,6.084507042253521,0.954225352112676,897.0,3.158450704225352,38.24,-122.61,1
20069,2.9871,18,5.105,1.05,914.0,2.285,38.23,-122.61,1
20070,6.204,19,6.56420233463035,0.9844357976653696,893.0,3.4747081712062258,38.24,-122.62,1
20071,5.2452,18,6.923990498812351,0.992874109263658,1340.0,3.182897862232779,38.25,-122.61,1
20072,4.725,16,6.157205240174672,0.9126637554585152,741.0,3.2358078602620086,38.24,-122.6,1
20073,5.0849,18,6.62076749435666,1.0857787810383748,1279.0,2.887133182844244,38.24,-122.61,1
20074,4.8603,16,6.790155440414508,1.077720207253886,1247.0,3.2305699481865284,38.24,-122.6,1
20075,3.7115,20,6.091549295774648,1.0598591549295775,1707.0,3.005281690140845,38.25,-122.63,1
20076,4.6833,17,5.235831809872029,0.8903107861060329,1482.0,2.709323583180987,38.26,-122.61,1
20077,2.875,20,4.767676767676767,1.0378787878787878,826.0,2.085858585858586,38.25,-122.62,1
20078,4.6534,24,6.596685082872928,0.988950276243094,1187.0,3.2790055248618786,38.25,-122.62,1
20079,5.3707,7,6.443564356435644,1.0178217821782178,2902.0,2.873267326732673,38.27,-122.57,1
20080,3.6392,8,5.709426627793975,1.0835762876579202,2808.0,2.728862973760933,38.17,-122.51,1
20081,5.1391,9,6.3099337748344375,1.080794701986755,2077.0,2.750993377483444,38.27,-122.65,1
20082,4.6069,7,5.609195402298851,0.9985632183908046,3551.0,2.5510057471264367,38.26,-122.63,1
20083,3.0139,45,4.796610169491525,1.0677966101694916,1076.0,2.2796610169491527,38.23,-122.63,1
20084,3.0769,52,5.119047619047619,1.1857142857142855,519.0,2.4714285714285715,38.23,-122.64,1
20085,4.075,49,5.361305361305361,1.0792540792540792,1061.0,2.473193473193473,38.23,-122.64,1
20086,4.0417,34,5.25748502994012,0.9580838323353292,372.0,2.2275449101796405,38.22,-122.63,1
20087,5.565,17,7.577142857142857,0.9771428571428572,1199.0,3.4257142857142857,38.22,-122.63,1
20088,6.2034,22,6.532293986636971,1.0267260579064588,1283.0,2.8574610244988863,38.21,-122.63,1
20089,4.0703,37,5.16010498687664,0.9133858267716536,875.0,2.2965879265091864,38.23,-122.63,1
20090,3.1711,52,5.058309037900875,1.0116618075801749,712.0,2.075801749271137,38.23,-122.65,1
20091,3.3011,52,4.616702355460386,1.0042826552462527,1070.0,2.291220556745182,38.23,-122.64,1
20092,3.45,52,5.573913043478261,1.1391304347826088,910.0,2.63768115942029,38.23,-122.65,1
20093,4.3056,39,5.9079754601227,1.0572597137014317,1351.0,2.7627811860940694,38.2,-122.66,1
20094,2.5202,52,4.644699140401146,1.1260744985673352,635.0,1.819484240687679,38.24,-122.64,1
20095,3.402,23,5.179948586118252,1.044987146529563,1852.0,2.380462724935733,38.25,-122.65,1
20096,4.95,24,6.223642172523961,0.9904153354632588,922.0,2.9456869009584663,38.24,-122.65,1
20097,4.275,49,6.072356215213358,1.074211502782931,1431.0,2.654916512059369,38.24,-122.65,1
20098,4.0313,32,6.104166666666667,1.1302083333333333,1066.0,2.7760416666666665,38.27,-122.69,1
20099,4.0729,32,6.470873786407767,1.1407766990291262,660.0,3.203883495145631,38.25,-122.67,1
20100,3.8269,29,5.767543859649122,1.0526315789473684,650.0,2.8508771929824563,38.25,-122.68,1
20101,5.0544,29,5.875555555555556,1.031111111111111,1372.0,3.048888888888889,38.24,-122.67,1
20102,3.2442,32,6.167630057803469,1.0443159922928709,1869.0,3.601156069364162,38.29,-122.77,1
20103,4.385,35,6.356451612903226,1.0403225806451613,1668.0,2.6903225806451614,38.26,-122.73,1
20104,3.5673,47,5.543766578249337,1.026525198938992,1053.0,2.793103448275862,38.23,-122.7,1
20105,4.3906,26,5.649484536082475,1.0103092783505154,801.0,2.752577319587629,38.31,-122.72,1
20106,3.7875,28,5.599415204678363,1.225146198830409,930.0,2.719298245614035,38.31,-122.67,1
20107,3.3827,30,5.655122655122655,1.072150072150072,1693.0,2.443001443001443,38.3,-122.69,1
20108,2.5819,44,4.58641975308642,0.9567901234567902,434.0,2.6790123456790123,38.34,-122.73,1
20109,4.6324,16,5.685410334346504,1.060790273556231,1938.0,2.945288753799392,38.32,-122.69,1
20110,4.1964,14,6.297405189620759,1.157684630738523,1208.0,2.411177644710579,38.31,-122.7,1
20111,7.226,12,8.24468085106383,0.9946808510638298,685.0,3.643617021276596,38.35,-122.69,1
20112,4.8233,8,6.061361457334612,0.959731543624161,2969.0,2.8465963566634707,38.37,-122.69,1
20113,5.6018,16,6.767241379310345,0.9913793103448276,1014.0,2.913793103448276,38.37,-122.71,1
