,date,period,nswprice,nswdemand,vicprice,vicdemand,transfer,class
36800,0.903013,0.06383,0.097424,0.399435,0.006577,0.524858,0.42193,1
36801,0.903013,0.085106,0.091419,0.347218,0.006101,0.465562,0.532456,1
36802,0.903013,0.744681,0.089138,0.56382,0.006076,0.657949,0.344737,1
36803,0.903013,0.765957,0.09163,0.639839,0.006169,0.682548,0.35614,1
36804,0.903013,0.787234,0.117089,0.654716,0.007966,0.681512,0.345175,1
36805,0.903013,0.808511,0.101597,0.62526,0.00693,0.648887,0.339474,1
36806,0.903013,0.829787,0.089138,0.594615,0.006039,0.613931,0.416228,1
36807,0.903013,0.851064,0.088567,0.57587,0.005951,0.587519,0.432456,1
36808,0.903013,0.87234,0.087366,0.553407,0.005887,0.548938,0.482018,1
36809,0.903013,0.978723,0.089678,0.529902,0.005935,0.540653,0.48114,1
36810,0.903013,1.0,0.088447,0.520827,0.005841,0.516831,0.510526,1
36811,0.903057,0.0,0.087877,0.508331,0.005787,0.487571,0.511404,1
36812,0.903057,0.021277,0.087426,0.492413,0.005758,0.459606,0.548684,1
36813,0.903057,0.042553,0.088087,0.460428,0.005887,0.511393,0.510965,1
36814,0.903057,0.276596,0.089438,0.509075,0.005889,0.485759,0.499123,1
36815,0.903057,0.319149,0.089138,0.563076,0.005941,0.586743,0.364035,1
36816,0.903057,0.340426,0.089138,0.568134,0.005945,0.623252,0.321491,1
36817,0.903057,0.361702,0.089138,0.55058,0.005982,0.625583,0.329825,1
36818,0.903057,0.382979,0.089138,0.578399,0.005953,0.625324,0.357456,1
36819,0.903057,0.404255,0.147142,0.584945,0.009846,0.611859,0.430263,1
36820,0.903057,0.425532,0.123814,0.561291,0.008336,0.598654,0.428947,1
36821,0.903057,0.446809,0.089708,0.534067,0.006072,0.596064,0.42193,1
36822,0.903057,0.468085,0.096794,0.515472,0.006562,0.586225,0.428509,1
36823,0.903057,0.489362,0.093071,0.503273,0.006302,0.575091,0.436404,1
36824,0.903057,0.787234,0.086015,0.608896,0.005926,0.60927,0.372368,1
36825,0.903057,0.957447,0.083073,0.505504,0.005299,0.414293,0.587281,1
36826,0.903057,0.978723,0.090339,0.511604,0.005928,0.516054,0.484211,1
36827,0.903057,1.0,0.088447,0.506397,0.005781,0.504402,0.569737,1
36828,0.903102,0.0,0.087426,0.490479,0.005708,0.463231,0.585965,1
36829,0.903102,0.021277,0.087426,0.470693,0.005733,0.426981,0.595614,1
36830,0.903102,0.042553,0.083854,0.443916,0.005561,0.478509,0.55,1
36831,0.903102,0.06383,0.080972,0.393335,0.00539,0.453392,0.553947,1
36832,0.903102,0.276596,0.085595,0.484528,0.005631,0.445106,0.603509,1
36833,0.903102,0.319149,0.087126,0.533323,0.005779,0.531849,0.528947,1
36834,0.903102,0.361702,0.073226,0.530943,0.00447,0.566546,0.47193,1
36835,0.903102,0.382979,0.087126,0.55906,0.005816,0.569394,0.466228,1
36836,0.903102,0.404255,0.080491,0.561291,0.005031,0.56059,0.466667,1
36837,0.903102,0.425532,0.074667,0.547902,0.005019,0.550751,0.451754,1
36838,0.903102,0.468085,0.085175,0.52053,0.005708,0.547385,0.467105,1
36839,0.903102,0.489362,0.085175,0.512645,0.00585,0.546608,0.461842,1
36840,0.903102,0.510638,0.070584,0.498661,0.005376,0.529777,0.425439,1
36841,0.903102,0.531915,0.087727,0.490925,0.005872,0.522268,0.482895,1
36842,0.903102,0.553191,0.068842,0.486314,0.004597,0.516054,0.475877,1
36843,0.903102,0.574468,0.076258,0.478132,0.005102,0.522527,0.479386,1
36844,0.903102,0.638298,0.07956,0.453288,0.005343,0.494562,0.485965,1
36845,0.903102,0.978723,0.088657,0.460428,0.005995,0.489125,0.346491,1
36846,0.903102,1.0,0.087426,0.466379,0.005835,0.476955,0.529825,1
36847,0.903146,0.0,0.075838,0.440643,0.005297,0.430606,0.517982,1
36848,0.903146,0.021277,0.073015,0.434246,0.004894,0.390989,0.573684,1
36849,0.903146,0.042553,0.074787,0.397352,0.004998,0.436561,0.435965,1
36850,0.903146,0.06383,0.067581,0.34454,0.004551,0.402123,0.503509,1
36851,0.903146,0.297872,0.072655,0.277596,0.002179,0.227602,0.594298,1
36852,0.903146,0.319149,0.090699,0.343053,0.002528,0.265148,0.594298,1
36853,0.903146,0.340426,0.089138,0.402559,0.003126,0.300104,0.620614,1
36854,0.903146,0.361702,0.089138,0.432163,0.003774,0.336354,0.620614,1
36855,0.903146,0.382979,0.089288,0.453883,0.005634,0.375971,0.636404,1
36856,0.903146,0.404255,0.089138,0.471883,0.004497,0.38581,0.638596,1
36857,0.903146,0.425532,0.089138,0.449717,0.005241,0.387364,0.638596,1
36858,0.903146,0.446809,0.089138,0.432014,0.003677,0.380114,0.638596,1
36859,0.903146,0.468085,0.089138,0.418774,0.004246,0.367685,0.638596,1
36860,0.903146,0.489362,0.089288,0.405683,0.004543,0.370792,0.611842,1
36861,0.903146,0.510638,0.089438,0.390211,0.00462,0.361212,0.655702,1
36862,0.903146,0.531915,0.089138,0.378905,0.005488,0.346194,0.699561,1
36863,0.903146,0.553191,0.089138,0.362243,0.004117,0.34464,0.699561,1
36864,0.903146,0.574468,0.085595,0.341565,0.004186,0.328586,0.696053,1
36865,0.903146,0.595745,0.082263,0.336953,0.004657,0.315122,0.698246,1
36866,0.903146,0.617021,0.071064,0.326242,0.003226,0.290523,0.698246,1
36867,0.903146,0.680851,0.067882,0.310771,0.002929,0.278353,0.639035,1
36868,0.903146,0.765957,0.081302,0.441982,0.005386,0.386328,0.538596,1
36869,0.903146,0.787234,0.089138,0.453883,0.005879,0.429829,0.548246,1
36870,0.903146,0.808511,0.089288,0.420411,0.005955,0.416882,0.387281,1
36871,0.903146,0.829787,0.089138,0.384558,0.005945,0.386846,0.494298,1
36872,0.903146,0.851064,0.086706,0.360161,0.005779,0.35448,0.537719,1
36873,0.903146,0.93617,0.087006,0.332937,0.005818,0.299068,0.537719,1
36874,0.903146,0.957447,0.07902,0.343499,0.005301,0.304505,0.514035,1
36875,0.903146,0.978723,0.089828,0.353169,0.006066,0.40523,0.359649,1
36876,0.903146,1.0,0.089288,0.331151,0.006043,0.404972,0.384649,1
36877,0.90319,0.0,0.089138,0.307349,0.006047,0.381409,0.398246,1
36878,0.90319,0.021277,0.088807,0.272687,0.006034,0.353185,0.411842,1
36879,0.90319,0.042553,0.088958,0.242487,0.006064,0.402123,0.414035,1
36880,0.90319,0.06383,0.07905,0.20366,0.005347,0.38115,0.474123,1
36881,0.90319,0.319149,0.071815,0.220321,0.00211,0.142672,0.653509,1
36882,0.90319,0.382979,0.081722,0.368194,0.003145,0.223718,0.689035,1
36883,0.90319,0.404255,0.089138,0.390211,0.002426,0.22087,0.689035,1
36884,0.90319,0.425532,0.089138,0.39512,0.002435,0.228638,0.667105,1
36885,0.90319,0.446809,0.089138,0.382475,0.002152,0.227084,0.689035,1
36886,0.90319,0.468085,0.081512,0.367301,0.002902,0.231486,0.689035,1
36887,0.90319,0.489362,0.089138,0.359863,0.00242,0.22087,0.662281,1
36888,0.90319,0.510638,0.089138,0.359417,0.004566,0.222941,0.75,1
36889,0.90319,0.531915,0.072235,0.349003,0.004103,0.222683,0.807018,1
36890,0.90319,0.702128,0.083674,0.332639,0.004024,0.226049,0.785965,1
36891,0.90319,0.723404,0.075748,0.353913,0.004587,0.24754,0.704386,1
36892,0.90319,0.744681,0.067581,0.409551,0.004574,0.28146,0.714035,1
36893,0.90319,0.765957,0.088027,0.459982,0.00569,0.33972,0.646491,1
36894,0.90319,0.787234,0.089138,0.47828,0.005777,0.404713,0.575439,1
36895,0.90319,0.808511,0.089138,0.463255,0.005785,0.41015,0.610088,1
36896,0.90319,0.829787,0.088207,0.44094,0.005758,0.402123,0.626754,1
36897,0.90319,0.851064,0.085085,0.415353,0.005569,0.382185,0.65307,1
36898,0.90319,0.87234,0.0783,0.397054,0.005125,0.366649,0.674561,1
36899,0.90319,0.93617,0.082803,0.350788,0.005235,0.31797,0.711404,1
36900,0.90319,0.957447,0.074306,0.348408,0.004809,0.315122,0.689035,1
36901,0.90319,0.978723,0.090309,0.350788,0.00585,0.400829,0.569298,1
36902,0.903234,0.0,0.067882,0.318506,0.004265,0.379596,0.537719,1
36903,0.903234,0.276596,0.071995,0.409551,0.005041,0.402123,0.48114,1
36904,0.903234,0.319149,0.070283,0.478578,0.004886,0.489125,0.435965,1
36905,0.903234,0.340426,0.07836,0.504314,0.005287,0.539358,0.401754,1
36906,0.903234,0.361702,0.067221,0.504909,0.004584,0.563956,0.375,1
36907,0.903234,0.382979,0.087667,0.551324,0.005937,0.562403,0.311842,1
36908,0.903234,0.404255,0.087426,0.56501,0.005854,0.553858,0.388158,1
36909,0.903234,0.425532,0.087426,0.548497,0.005829,0.546608,0.433333,1
36910,0.903234,0.446809,0.087426,0.531092,0.005835,0.543501,0.445614,1
36911,0.903234,0.468085,0.087426,0.521273,0.005841,0.545313,0.42807,1
36912,0.903234,0.489362,0.087426,0.51205,0.005852,0.541688,0.45614,1
36913,0.903234,0.510638,0.087426,0.505504,0.005845,0.538063,0.437719,1
36914,0.903234,0.531915,0.087426,0.497917,0.005843,0.539617,0.424561,1
36915,0.903234,0.553191,0.087426,0.493157,0.005854,0.562144,0.373246,1
36916,0.903234,0.574468,0.087426,0.475305,0.00591,0.561885,0.360088,1
36917,0.903234,0.595745,0.087426,0.484528,0.005906,0.558778,0.398684,1
36918,0.903234,0.617021,0.081722,0.480512,0.005555,0.550492,0.390789,1
36919,0.903234,0.638298,0.07905,0.481999,0.005372,0.545054,0.412719,1
36920,0.903234,0.659574,0.0786,0.488843,0.005326,0.537286,0.44386,1
36921,0.903234,0.680851,0.084844,0.502231,0.005729,0.546867,0.4,1
36922,0.903234,0.702128,0.087426,0.52291,0.00587,0.564215,0.396053,1
36923,0.903234,0.723404,0.116489,0.550431,0.007871,0.595028,0.385088,1
36924,0.903234,0.744681,0.122613,0.595359,0.008355,0.626618,0.338596,1
36925,0.903234,0.765957,0.150084,0.621988,0.010239,0.62869,0.385526,1
36926,0.903234,0.787234,0.123394,0.606665,0.0084,0.622734,0.357456,1
36927,0.903234,0.978723,0.090519,0.472627,0.006055,0.493268,0.451316,1
36928,0.903234,1.0,0.088297,0.47114,0.005879,0.489902,0.539474,1
36929,0.903279,0.0,0.087396,0.461024,0.005814,0.44666,0.592982,1
36930,0.903279,0.021277,0.078059,0.441238,0.005208,0.417141,0.586842,1
36931,0.903279,0.042553,0.086196,0.41208,0.005796,0.469446,0.524123,1
36932,0.903279,0.319149,0.074577,0.481851,0.00505,0.486277,0.422807,1
36933,0.903279,0.340426,0.081542,0.499256,0.00538,0.536251,0.435965,1
36934,0.903279,0.361702,0.075027,0.503868,0.005093,0.556447,0.378947,1
36935,0.903279,0.382979,0.087667,0.549093,0.005914,0.575608,0.326754,1
36936,0.903279,0.404255,0.087426,0.559357,0.00585,0.557742,0.428509,1
36937,0.903279,0.425532,0.087426,0.546712,0.005845,0.552305,0.433772,1
36938,0.903279,0.446809,0.087426,0.537786,0.005847,0.555412,0.424123,1
36939,0.903279,0.468085,0.088057,0.529902,0.005877,0.559037,0.384211,1
36940,0.903279,0.489362,0.088117,0.523207,0.005858,0.556706,0.406579,1
36941,0.903279,0.510638,0.087426,0.522464,0.005816,0.548421,0.425439,1
36942,0.903279,0.531915,0.087426,0.51681,0.00581,0.540394,0.429386,1
36943,0.903279,0.553191,0.087426,0.513538,0.005808,0.554894,0.417982,1
36944,0.903279,0.574468,0.088717,0.511752,0.005887,0.548162,0.427632,1
36945,0.903279,0.595745,0.089618,0.509223,0.005947,0.543242,0.437281,1
36946,0.903279,0.617021,0.087426,0.495537,0.005837,0.533661,0.484649,1
36947,0.903279,0.638298,0.087426,0.491669,0.005837,0.524081,0.486842,1
36948,0.903279,0.659574,0.087426,0.495983,0.005847,0.523563,0.467105,1
36949,0.903279,0.680851,0.087306,0.494644,0.005847,0.529259,0.480702,1
36950,0.903279,0.702128,0.085535,0.502827,0.005737,0.541429,0.471053,1
36951,0.903279,0.723404,0.080972,0.50476,0.00548,0.561108,0.42807,1
36952,0.903279,0.744681,0.080911,0.548944,0.005513,0.594252,0.384211,1
36953,0.903279,0.765957,0.087426,0.58792,0.005933,0.600725,0.389474,1
36954,0.903279,0.787234,0.07893,0.581226,0.005366,0.5826,0.395614,1
36955,0.903279,0.93617,0.081932,0.429337,0.005372,0.371828,0.604825,1
36956,0.903279,0.978723,0.087997,0.459982,0.00587,0.469446,0.469298,1
36957,0.903323,0.0,0.073286,0.447783,0.004828,0.431901,0.574123,1
36958,0.903323,0.404255,0.081482,0.546861,0.005885,0.574314,0.389035,1
36959,0.903323,0.425532,0.087096,0.53377,0.005802,0.57535,0.450439,1
36960,0.903323,0.446809,0.069923,0.518298,0.004636,0.57535,0.450877,1
36961,0.903323,0.468085,0.085205,0.51324,0.005663,0.584412,0.474123,1
36962,0.903323,0.489362,0.069713,0.509075,0.00441,0.586743,0.464912,1
36963,0.903323,0.510638,0.083013,0.507736,0.005546,0.566028,0.444737,1
36964,0.903323,0.531915,0.072415,0.506694,0.004846,0.559814,0.432018,1
36965,0.903323,0.553191,0.064489,0.508033,0.004323,0.558519,0.432018,1
36966,0.903323,0.574468,0.071154,0.499405,0.004778,0.569135,0.441667,1
36967,0.903323,0.595745,0.067281,0.495537,0.004512,0.551269,0.410088,1
36968,0.903323,0.659574,0.065029,0.484528,0.004366,0.526929,0.42807,1
36969,0.903323,0.680851,0.06536,0.493752,0.004057,0.525634,0.42807,1
36970,0.903323,0.702128,0.072775,0.505802,0.004574,0.532626,0.397368,1
36971,0.903323,0.744681,0.068392,0.561143,0.004175,0.57535,0.341667,1
36972,0.903323,0.765957,0.087426,0.586284,0.005883,0.584412,0.398246,1
36973,0.903323,0.787234,0.06587,0.575424,0.004435,0.583118,0.362281,1
36974,0.903323,0.93617,0.082623,0.421006,0.005825,0.411963,0.565789,1
36975,0.903323,0.957447,0.087396,0.442725,0.005677,0.398498,0.596491,1
36976,0.903323,0.978723,0.091029,0.458346,0.006012,0.511652,0.423684,1
36977,0.903323,1.0,0.088297,0.450759,0.005833,0.506473,0.536842,1
36978,0.903367,0.0,0.087096,0.441982,0.005777,0.465821,0.586842,1
36979,0.903367,0.021277,0.064609,0.426659,0.004308,0.419213,0.575877,1
36980,0.903367,0.042553,0.070253,0.389765,0.004715,0.470482,0.488596,1
36981,0.903367,0.319149,0.075417,0.477239,0.005054,0.502848,0.454825,1
36982,0.903367,0.340426,0.084034,0.504612,0.005611,0.547385,0.421053,1
36983,0.903367,0.361702,0.087426,0.508777,0.005843,0.576644,0.414912,1
36984,0.903367,0.382979,0.088537,0.552812,0.005881,0.578975,0.420175,1
36985,0.903367,0.404255,0.087426,0.566796,0.005748,0.572501,0.429825,1
36986,0.903367,0.425532,0.087426,0.548646,0.005756,0.556189,0.433772,1
36987,0.903367,0.446809,0.087426,0.528117,0.005779,0.547903,0.492544,1
36988,0.903367,0.468085,0.087426,0.517554,0.005796,0.551269,0.466667,1
36989,0.903367,0.489362,0.087426,0.513984,0.0058,0.550233,0.499123,1
36990,0.903367,0.510638,0.087426,0.504314,0.005798,0.538063,0.525877,1
36991,0.903367,0.531915,0.087426,0.492264,0.005798,0.528742,0.55,1
36992,0.903367,0.553191,0.087426,0.490181,0.005793,0.550751,0.545175,1
36993,0.903367,0.574468,0.080761,0.484677,0.005366,0.545831,0.533772,1
36994,0.903367,0.723404,0.087426,0.522017,0.00581,0.520456,0.567982,1
36995,0.903367,0.744681,0.085955,0.569325,0.005725,0.54117,0.544298,1
36996,0.903367,0.765957,0.078029,0.586284,0.005239,0.563698,0.478947,1
36997,0.903367,0.787234,0.090159,0.602946,0.006049,0.614707,0.430263,1
36998,0.903367,0.978723,0.089768,0.495537,0.005914,0.537286,0.420175,1
36999,0.903367,1.0,0.085385,0.485272,0.005663,0.520456,0.537281,1
37000,0.903411,0.0,0.087727,0.473222,0.00582,0.500518,0.584211,1
37001,0.903411,0.021277,0.076948,0.454032,0.005089,0.459347,0.632456,1
37002,0.903411,0.042553,0.081812,0.41922,0.005444,0.520197,0.549561,1
37003,0.903411,0.255319,0.068302,0.3554,0.004456,0.402641,0.703509,1
37004,0.903411,0.319149,0.076588,0.521273,0.005083,0.536769,0.562281,1
37005,0.903411,0.340426,0.088357,0.549093,0.00571,0.576126,0.516667,1
37006,0.903411,0.361702,0.074997,0.56025,0.00494,0.586743,0.504825,1
37007,0.903411,0.382979,0.090309,0.603689,0.005958,0.590886,0.488158,1
37008,0.903411,0.404255,0.088057,0.617673,0.005723,0.570689,0.510526,1
37009,0.903411,0.425532,0.087426,0.601904,0.0057,0.549456,0.569298,1
37010,0.903411,0.446809,0.083133,0.578994,0.005461,0.548421,0.558772,1
37011,0.903411,0.468085,0.087426,0.565457,0.005748,0.539876,0.523246,1
37012,0.903411,0.489362,0.087426,0.555043,0.005771,0.539358,0.547368,1
37013,0.903411,0.531915,0.069803,0.526034,0.004614,0.506732,0.56886,1
37014,0.903411,0.553191,0.071304,0.515918,0.004703,0.508545,0.549123,1
37015,0.903411,0.574468,0.076108,0.50357,0.005019,0.506214,0.592544,1
37016,0.903411,0.765957,0.070704,0.584796,0.004747,0.526411,0.446053,1
37017,0.903411,0.787234,0.085355,0.599226,0.005681,0.553858,0.503509,1
37018,0.903411,0.808511,0.059775,0.570068,0.004003,0.537027,0.460526,1
37019,0.903411,0.957447,0.061367,0.48795,0.003997,0.35914,0.650877,1
37020,0.903411,0.978723,0.085145,0.496132,0.005571,0.44407,0.591228,1
37021,0.903411,1.0,0.073856,0.495537,0.004867,0.43216,0.638596,1
37022,0.903456,0.0,0.077309,0.463553,0.005075,0.405748,0.67807,1
37023,0.903456,0.021277,0.072685,0.458197,0.004771,0.374158,0.703947,1
37024,0.903456,0.042553,0.074997,0.419964,0.004954,0.421025,0.595175,1
37025,0.903456,0.319149,0.059445,0.3615,0.003427,0.229156,0.813158,1
37026,0.903456,0.340426,0.073106,0.410592,0.003903,0.26463,0.794737,1
37027,0.903456,0.361702,0.075988,0.443172,0.004103,0.285085,0.794737,1
37028,0.903456,0.382979,0.085535,0.476644,0.005008,0.301398,0.785526,1
37029,0.903456,0.404255,0.082593,0.481702,0.004828,0.292595,0.772807,1
37030,0.903456,0.425532,0.071484,0.465933,0.004103,0.283532,0.789035,1
37031,0.903456,0.446809,0.069893,0.44332,0.003903,0.272139,0.783772,1
37032,0.903456,0.468085,0.057434,0.414906,0.003307,0.263076,0.760088,1
37033,0.903456,0.617021,0.056113,0.301547,0.00259,0.184102,0.760088,1
37034,0.903456,0.765957,0.054161,0.453436,0.003529,0.279389,0.596053,1
37035,0.903456,0.787234,0.065059,0.476198,0.004258,0.362506,0.554386,1
37036,0.9035,0.0,0.056203,0.324457,0.003737,0.300104,0.578947,1
37037,0.9035,0.361702,0.057914,0.329961,0.003658,0.153288,0.897368,1
37038,0.9035,0.382979,0.057524,0.36507,0.002964,0.165717,0.923684,1
37039,0.9035,0.404255,0.044734,0.381434,0.00274,0.174521,0.922807,1
37040,0.9035,0.425532,0.045605,0.374293,0.002784,0.177369,0.89693,1
37041,0.9035,0.446809,0.042783,0.358524,0.002713,0.17711,0.895614,1
37042,0.9035,0.468085,0.04005,0.344689,0.002528,0.182289,0.921053,1
37043,0.9035,0.489362,0.045515,0.33011,0.002875,0.18203,0.873246,1
37044,0.9035,0.510638,0.050018,0.32044,0.003162,0.188762,0.861404,1
37045,0.9035,0.744681,0.040291,0.288456,0.002624,0.218022,0.686404,1
37046,0.9035,0.765957,0.054071,0.371764,0.003533,0.268773,0.689912,1
37047,0.9035,0.787234,0.058725,0.412972,0.003851,0.343086,0.660965,1
37048,0.9035,0.808511,0.048157,0.39393,0.003174,0.347488,0.651316,1
37049,0.9035,0.829787,0.041882,0.377715,0.002744,0.321595,0.705263,1
37050,0.9035,0.851064,0.041311,0.359863,0.002684,0.305541,0.719298,1
37051,0.9035,0.87234,0.03993,0.343053,0.002212,0.27188,0.707895,1
37052,0.9035,0.978723,0.049267,0.326242,0.003029,0.302693,0.760526,1
37053,0.9035,1.0,0.03981,0.308093,0.002582,0.293112,0.676316,1
37054,0.903544,0.0,0.075838,0.297828,0.003789,0.267996,0.681579,1
37055,0.903544,0.021277,0.044194,0.279976,0.002646,0.245728,0.681579,1
37056,0.903544,0.042553,0.050829,0.258852,0.003328,0.295443,0.667982,1
37057,0.903544,0.06383,0.050859,0.222404,0.003274,0.288452,0.688158,1
37058,0.903544,0.085106,0.044344,0.193544,0.002894,0.247022,0.753947,1
37059,0.903544,0.106383,0.044224,0.170634,0.002225,0.233299,0.765789,1
37060,0.903544,0.12766,0.044404,0.148319,0.001934,0.180476,0.809649,1
37061,0.903544,0.148936,0.03993,0.127641,0.002086,0.119886,0.822368,1
37062,0.903544,0.170213,0.045845,0.116186,0.001606,0.10202,0.831579,1
37063,0.903544,0.191489,0.06593,0.133591,0.001506,0.08985,0.831579,1
37064,0.903544,0.212766,0.045425,0.167212,0.001903,0.101502,0.831579,1
37065,0.903544,0.255319,0.058725,0.299762,0.002732,0.189021,0.809649,1
37066,0.903544,0.361702,0.044884,0.500149,0.002991,0.420249,0.489474,1
37067,0.903544,0.382979,0.064039,0.544778,0.004524,0.440963,0.536404,1
37068,0.903544,0.404255,0.073796,0.559506,0.005299,0.447178,0.485088,1
37069,0.903544,0.425532,0.077879,0.552217,0.005187,0.445624,0.491667,1
37070,0.903544,0.446809,0.064249,0.535109,0.004032,0.446919,0.499123,1
37071,0.903544,0.468085,0.087336,0.524844,0.005806,0.460901,0.490351,1
37072,0.903544,0.489362,0.087426,0.519786,0.00581,0.464008,0.502632,1
37073,0.903544,0.510638,0.084724,0.516215,0.005625,0.461937,0.501754,1
37074,0.903544,0.531915,0.086075,0.510116,0.005717,0.460642,0.503509,1
37075,0.903544,0.553191,0.087426,0.503868,0.0058,0.473071,0.483772,1
37076,0.903544,0.574468,0.084454,0.499702,0.00564,0.477732,0.482456,1
37077,0.903544,0.595745,0.083373,0.494049,0.005492,0.475919,0.461842,1
37078,0.903544,0.617021,0.07923,0.492859,0.005401,0.472553,0.476754,1
37079,0.903544,0.638298,0.082353,0.481404,0.005598,0.470999,0.501316,1
37080,0.903544,0.659574,0.080461,0.492711,0.005368,0.467374,0.520175,1
37081,0.903544,0.680851,0.07893,0.490033,0.005305,0.467115,0.538596,1
37082,0.903544,0.702128,0.087336,0.491967,0.005827,0.474107,0.482018,1
37083,0.903544,0.723404,0.069293,0.502529,0.004668,0.484982,0.435526,1
37084,0.903544,0.765957,0.06641,0.557275,0.004481,0.476437,0.463596,1
37085,0.903544,0.787234,0.0789,0.56144,0.005322,0.510357,0.425877,1
37086,0.903544,0.978723,0.084724,0.443172,0.005642,0.374417,0.492982,1
37087,0.903544,1.0,0.061997,0.427403,0.004184,0.365096,0.519298,1
37088,0.903588,0.0,0.081092,0.43737,0.005453,0.320818,0.555263,1
37089,0.903588,0.021277,0.063708,0.413121,0.004281,0.28638,0.627632,1
37090,0.903588,0.042553,0.064909,0.384409,0.004283,0.331952,0.570614,1
37091,0.903588,0.255319,0.068422,0.314341,0.00447,0.203004,0.735526,1
37092,0.903588,0.276596,0.06527,0.347962,0.002439,0.267219,0.628509,1
37093,0.903588,0.361702,0.077189,0.499256,0.00522,0.440704,0.460965,1
37094,0.903588,0.382979,0.087877,0.551175,0.00585,0.45624,0.490789,1
37095,0.903588,0.404255,0.087426,0.57349,0.005754,0.452874,0.544737,1
37096,0.903588,0.425532,0.085475,0.565308,0.005775,0.457276,0.554386,1
37097,0.903588,0.446809,0.087426,0.553704,0.005777,0.467633,0.552193,1
37098,0.903588,0.468085,0.087426,0.549539,0.005752,0.467633,0.512281,1
37099,0.903588,0.489362,0.087426,0.553109,0.005739,0.472553,0.527632,1
37100,0.903588,0.510638,0.087426,0.552217,0.005731,0.468151,0.547368,1
37101,0.903588,0.531915,0.089078,0.552068,0.005843,0.466598,0.517544,1
37102,0.903588,0.553191,0.088297,0.551175,0.005779,0.474883,0.54693,1
37103,0.903588,0.574468,0.097214,0.55296,0.006334,0.473071,0.643421,1
37104,0.903588,0.595745,0.106671,0.549836,0.006932,0.465562,0.639035,1
37105,0.903588,0.617021,0.126786,0.547456,0.008247,0.46116,0.639035,1
37106,0.903588,0.638298,0.116729,0.543142,0.007592,0.44899,0.682895,1
37107,0.903588,0.659574,0.095533,0.54463,0.006182,0.426981,0.673246,1
37108,0.903588,0.680851,0.09238,0.542844,0.00596,0.453133,0.616228,1
37109,0.903588,0.702128,0.090609,0.541654,0.005831,0.465303,0.633772,1
37110,0.903588,0.723404,0.088868,0.532728,0.0058,0.480839,0.535965,1
37111,0.903588,0.744681,0.087306,0.535257,0.005779,0.493268,0.554386,1
37112,0.903588,0.787234,0.072925,0.567391,0.004886,0.518902,0.515351,1
37113,0.903588,0.978723,0.087937,0.436328,0.005796,0.369239,0.575877,1
37114,0.903633,0.382979,0.087426,0.573193,0.005791,0.454169,0.579386,1
37115,0.903633,0.404255,0.087426,0.592978,0.005733,0.445883,0.614474,1
37116,0.903633,0.425532,0.087426,0.582118,0.005715,0.440963,0.666228,1
37117,0.903633,0.446809,0.085475,0.576614,0.005592,0.44407,0.684211,1
37118,0.903633,0.468085,0.089348,0.578251,0.005783,0.44899,0.629386,1
37119,0.903633,0.489362,0.087426,0.58197,0.00564,0.454169,0.632018,1
37120,0.903633,0.510638,0.123454,0.579143,0.00785,0.445883,0.673246,1
37121,0.903633,0.531915,0.134802,0.578697,0.008168,0.445365,0.664035,1
37122,0.903633,0.553191,0.150414,0.580333,0.009884,0.451838,0.639035,1
37123,0.903633,0.574468,0.150354,0.579887,0.009884,0.451838,0.652193,1
37124,0.903633,0.595745,0.150414,0.580333,0.009852,0.449767,0.643421,1
37125,0.903633,0.617021,0.116729,0.574085,0.007698,0.44407,0.627632,1
37126,0.903633,0.638298,0.087426,0.568581,0.00576,0.442517,0.62807,1
37127,0.903633,0.659574,0.087426,0.571854,0.005708,0.442258,0.661842,1
37128,0.903633,0.680851,0.087426,0.565754,0.005737,0.444847,0.632456,1
37129,0.903633,0.702128,0.083614,0.559952,0.005519,0.455463,0.627632,1
37130,0.903633,0.787234,0.07851,0.577804,0.005293,0.511911,0.433333,1
37131,0.903633,0.978723,0.085595,0.436626,0.005698,0.375971,0.456579,1
37132,0.906774,0.319149,0.086135,0.440345,0.005748,0.408856,0.516228,1
37133,0.906774,0.340426,0.089768,0.483487,0.005912,0.461678,0.47807,1
37134,0.906774,0.361702,0.090429,0.51324,0.005939,0.490937,0.425,1
37135,0.906774,0.382979,0.09202,0.574829,0.006064,0.500777,0.389474,1
37136,0.906774,0.404255,0.093191,0.598929,0.006232,0.508286,0.436404,1
37137,0.906774,0.425532,0.093041,0.599375,0.00623,0.512429,0.454386,1
37138,0.906774,0.446809,0.090549,0.593276,0.006032,0.5145,0.375,1
37139,0.906774,0.468085,0.090999,0.595061,0.006026,0.515536,0.413596,1
37140,0.906774,0.489362,0.132731,0.606516,0.008866,0.52175,0.441228,1
37141,0.906774,0.510638,0.138015,0.611871,0.009321,0.518902,0.45,1
37142,0.906774,0.531915,0.137895,0.611871,0.00931,0.522786,0.442105,1
37143,0.906774,0.553191,0.150114,0.615739,0.01021,0.536251,0.392982,1
37144,0.906774,0.574468,0.150624,0.623921,0.010237,0.533402,0.392105,1
37145,0.906774,0.595745,0.173202,0.622583,0.011741,0.530036,0.452193,1
37146,0.906774,0.617021,0.160142,0.617376,0.010931,0.527965,0.410088,1
37147,0.906774,0.638298,0.19698,0.618417,0.013446,0.530036,0.412719,1
37148,0.906774,0.659574,0.207788,0.622583,0.014179,0.527965,0.430263,1
