,lineNo,assgNo,prevFixDur,firstfixDur,firstPassFixDur,nextFixDur,firstSaccLen,lastSaccLen,prevFixPos,landingPos,leavingPos,totalFixDur,meanFixDur,regressLen,regressDur,pupilDiamMax,pupilDiamLag,timePrtctg,titleNo,wordNo,label
5680,5402.0,163.0,139.0,159.0,159.0,159.0,356.6546,140.1749,269.1189,90.1388,90.0028,159.0,159.0,0.0,0.0,0.1392,0.1392,0.0173,2,7,1
5681,5403.0,163.0,159.0,159.0,159.0,239.0,140.1749,806.3723,101.2423,43.5718,46.7039,159.0,159.0,0.0,0.0,0.1392,0.1102,0.0173,2,9,1
5682,5415.0,163.0,219.0,159.0,159.0,219.0,451.6949,55.6597,477.7656,21.9659,14.3003,159.0,159.0,219.0,99.0,0.0152,0.0267,0.0173,5,2,1
5683,5416.0,163.0,159.0,219.0,219.0,219.0,55.6597,52.7376,108.1665,57.4674,56.8001,219.0,219.0,0.0,219.0,0.0152,0.0267,0.0238,5,1,1
5684,5417.0,163.0,0.0,139.0,139.0,219.0,52.7376,141.508,72.9932,16.14,12.0104,219.0,219.0,0.0,0.0,0.0152,0.0267,0.0238,5,3,1
5685,5418.0,163.0,219.0,239.0,239.0,199.0,141.508,218.8024,116.619,28.0401,31.1809,239.0,239.0,0.0,0.0,0.0152,0.0267,0.026,5,4,1
5686,5419.0,163.0,239.0,199.0,378.0,99.0,218.8024,464.7819,155.1161,62.572,128.0625,378.0,189.0,99.0,0.0,0.0162,0.0957,0.0412,5,6,1
5687,5420.0,163.0,219.0,159.0,159.0,219.0,464.7819,55.491,460.0391,42.0268,34.5145,99.0,99.0,219.0,99.0,0.0162,0.1467,0.0108,5,2,1
5688,5421.0,163.0,99.0,179.0,179.0,99.0,55.491,518.5241,102.9563,49.2392,22.8528,179.0,179.0,0.0,0.0,0.0162,0.1467,0.0195,6,1,1
5689,5422.0,163.0,179.0,99.0,99.0,179.0,518.5241,116.5043,366.3496,147.2753,158.7278,99.0,99.0,0.0,0.0,0.0267,0.1467,0.0108,6,3,1
5690,5423.0,163.0,99.0,179.0,179.0,179.0,116.5043,217.1687,28.6356,97.4641,108.1134,179.0,179.0,0.0,0.0,0.0267,0.1467,0.0195,6,4,1
5691,5424.0,163.0,179.0,179.0,338.0,139.0,217.1687,109.6586,120.0666,105.1487,76.415,338.0,169.0,0.0,0.0,0.0267,0.2332,0.0368,6,5,1
5692,5425.0,163.0,159.0,139.0,139.0,139.0,109.6586,842.4525,56.3205,69.6796,72.6911,139.0,139.0,0.0,0.0,0.0957,0.2507,0.0151,6,6,1
5693,5430.0,163.0,199.0,99.0,278.0,99.0,597.2441,158.2024,691.6943,104.7485,41.7043,278.0,139.0,0.0,0.0,0.2332,0.6357,0.0303,8,1,1
5694,5431.0,163.0,179.0,99.0,99.0,179.0,158.2024,584.2929,132.0189,34.7311,48.4484,99.0,99.0,0.0,0.0,0.2332,0.6357,0.0108,8,3,1
5695,5432.0,163.0,99.0,179.0,179.0,80.0,584.2929,729.1257,557.4747,32.9317,29.5846,179.0,179.0,0.0,0.0,0.2507,0.6357,0.0195,8,7,1
5696,5439.0,164.0,0.0,159.0,159.0,139.0,0.0,345.8949,0.0,54.5642,57.6303,159.0,159.0,0.0,0.0,-0.0798,0.0257,0.0135,4,3,1
5697,5440.0,164.0,159.0,139.0,338.0,239.0,345.8949,279.8272,413.8756,105.5746,51.8845,338.0,169.0,0.0,0.0,-0.0783,0.0882,0.0288,1,1,1
5698,5441.0,164.0,199.0,239.0,239.0,199.0,279.8272,196.0638,188.8597,95.0329,100.1062,239.0,239.0,0.0,0.0,-0.0783,0.1787,0.0203,1,2,1
5699,5442.0,164.0,239.0,199.0,199.0,159.0,196.0638,75.2629,86.3134,108.6658,110.0023,199.0,199.0,0.0,0.0,-0.0403,0.1787,0.0169,1,3,1
5700,5443.0,164.0,199.0,159.0,159.0,199.0,75.2629,247.5727,20.0998,57.4891,69.9518,159.0,159.0,0.0,0.0,-0.0188,0.1787,0.0135,1,4,1
5701,5444.0,164.0,159.0,199.0,199.0,139.0,247.5727,719.9905,198.6454,50.6211,53.7331,199.0,199.0,0.0,0.0,-0.0018,0.1787,0.0169,1,7,1
5702,5449.0,164.0,239.0,238.0,238.0,179.0,333.0323,95.2575,408.9315,85.3288,81.5,238.0,238.0,0.0,0.0,0.1787,0.1787,0.0203,3,1,1
5703,5450.0,164.0,238.0,179.0,179.0,199.0,95.2575,87.4643,40.7922,57.9245,49.5908,179.0,179.0,0.0,0.0,0.1787,0.1622,0.0152,3,2,1
5704,5451.0,164.0,179.0,199.0,199.0,417.0,87.4643,117.0171,61.5224,24.6221,47.9505,199.0,199.0,0.0,0.0,0.1787,0.1622,0.0169,3,4,1
5705,5452.0,164.0,199.0,417.0,417.0,119.0,117.0171,344.0124,112.641,16.7705,51.3128,417.0,417.0,0.0,0.0,0.1787,0.1457,0.0355,3,6,1
5706,5453.0,164.0,417.0,119.0,119.0,179.0,344.0124,173.598,367.9674,45.853,46.5672,119.0,119.0,0.0,0.0,0.1622,0.1457,0.0101,4,2,1
5707,5454.0,164.0,0.0,159.0,159.0,139.0,173.598,112.0179,182.011,21.7083,110.5995,318.0,159.0,0.0,0.0,0.1457,0.1457,0.0271,4,3,1
5708,5455.0,164.0,139.0,139.0,139.0,119.0,112.0179,133.9039,66.1287,58.6366,67.3238,139.0,139.0,0.0,0.0,0.1457,0.0417,0.0118,4,4,1
5709,5456.0,164.0,139.0,119.0,219.0,119.0,133.9039,192.5526,62.1691,75.0417,76.3823,219.0,109.5,0.0,0.0,0.1457,0.0947,0.0186,4,5,1
5710,5457.0,164.0,100.0,119.0,119.0,119.0,192.5526,142.6403,144.5337,56.5442,58.3824,119.0,119.0,0.0,0.0,0.1457,0.0947,0.0101,4,7,1
5711,5458.0,164.0,119.0,119.0,119.0,99.0,142.6403,760.0929,107.0561,36.0451,42.0862,119.0,119.0,0.0,0.0,0.0252,0.0947,0.0101,4,9,1
5712,5467.0,164.0,199.0,139.0,278.0,179.0,456.7631,135.9871,564.838,104.1393,44.9055,278.0,139.0,0.0,0.0,0.0772,0.1437,0.0237,6,1,1
5713,5468.0,164.0,139.0,179.0,179.0,139.0,135.9871,261.5808,96.7471,38.1182,33.5596,179.0,179.0,0.0,0.0,0.0772,0.1722,0.0152,6,2,1
5714,5469.0,164.0,179.0,139.0,278.0,139.0,261.5808,238.1344,110.6526,145.3109,91.1112,278.0,139.0,0.0,0.0,0.0972,0.2187,0.0237,6,3,1
5715,5470.0,164.0,139.0,139.0,139.0,99.0,238.1344,194.5925,224.7221,15.2398,12.53,139.0,139.0,0.0,0.0,0.0972,0.2222,0.0118,6,5,1
5716,5471.0,164.0,139.0,99.0,99.0,99.0,194.5925,697.87,203.1576,14.151,15.6605,99.0,99.0,0.0,0.0,0.1437,0.2467,0.0084,6,7,1
5717,5480.0,164.0,119.0,80.0,80.0,80.0,642.5553,211.0148,778.8408,139.2157,132.795,80.0,80.0,0.0,0.0,0.2222,0.3567,0.0068,9,1,1
5718,5481.0,164.0,80.0,80.0,80.0,80.0,211.0148,255.6956,110.44,109.5822,100.0,80.0,80.0,0.0,80.0,0.2222,0.3567,0.0068,9,2,1
5719,5482.0,164.0,80.0,80.0,80.0,80.0,255.6956,130.8625,192.3798,65.0404,65.1153,80.0,80.0,0.0,0.0,0.2467,0.3567,0.0068,9,4,1
5720,5483.0,164.0,80.0,80.0,80.0,80.0,130.8625,448.1166,52.7731,78.0577,79.5393,80.0,80.0,80.0,0.0,0.2467,0.3522,0.0068,9,5,1
5721,5484.0,164.0,80.0,80.0,80.0,80.0,448.1166,255.811,482.0,45.2217,49.7393,80.0,80.0,0.0,80.0,0.2487,0.3522,0.0068,9,2,1
5722,5499.0,165.0,0.0,139.0,139.0,139.0,0.0,196.9378,0.0,69.78,69.473,139.0,139.0,0.0,179.0,0.08,0.133,0.0145,2,2,1
5723,5504.0,165.0,139.0,199.0,318.0,298.0,480.8807,341.7868,533.436,55.109,69.3001,318.0,159.0,0.0,199.0,0.133,0.077,0.0332,2,1,1
5724,5505.0,165.0,119.0,298.0,298.0,239.0,341.7868,238.6179,278.2589,58.1055,65.9867,298.0,298.0,0.0,259.0,0.0995,0.077,0.0311,2,3,1
5725,5506.0,165.0,298.0,239.0,378.0,199.0,238.6179,503.5717,149.0,93.0013,52.8417,378.0,189.0,816.0,179.0,0.077,0.0765,0.0394,2,5,1
5726,5507.0,165.0,139.0,199.0,318.0,298.0,503.5717,117.4266,620.0129,112.0279,107.7613,199.0,199.0,0.0,199.0,0.0765,0.062,0.0208,2,1,1
5727,5508.0,165.0,0.0,139.0,139.0,139.0,117.4266,148.6893,130.0154,13.7295,1.5811,179.0,179.0,0.0,179.0,0.0765,0.062,0.0187,2,2,1
5728,5509.0,165.0,119.0,298.0,298.0,239.0,148.6893,253.0494,117.0385,33.9559,54.6191,259.0,259.0,0.0,259.0,0.0695,0.062,0.027,2,3,1
5729,5510.0,165.0,298.0,239.0,378.0,199.0,253.0494,140.788,169.2395,95.6883,116.5204,179.0,179.0,816.0,179.0,0.05,0.062,0.0187,2,5,1
5730,5511.0,165.0,179.0,139.0,139.0,278.0,140.788,707.259,83.1505,59.5336,51.1981,139.0,139.0,0.0,0.0,0.062,0.062,0.0145,2,7,1
5731,5512.0,165.0,139.0,278.0,278.0,259.0,707.259,191.3459,729.2914,17.0294,15.8114,278.0,278.0,0.0,0.0,0.062,0.062,0.029,3,2,1
5732,5513.0,165.0,278.0,259.0,259.0,179.0,191.3459,245.2494,181.011,16.3783,20.5548,259.0,259.0,0.0,0.0,0.062,0.053,0.027,3,5,1
5733,5514.0,165.0,259.0,179.0,179.0,219.0,245.2494,80.6551,309.2006,62.452,67.2254,179.0,179.0,0.0,0.0,0.062,0.053,0.0187,4,1,1
5734,5515.0,165.0,179.0,219.0,219.0,159.0,80.6551,344.6175,54.037,30.3727,41.8718,219.0,219.0,0.0,0.0,0.0435,0.053,0.0228,4,2,1
5735,5516.0,165.0,219.0,159.0,159.0,159.0,344.6175,167.7155,183.0683,161.5008,159.0503,159.0,159.0,0.0,0.0,0.002,0.053,0.0166,4,4,1
5736,5517.0,165.0,159.0,159.0,159.0,159.0,167.7155,78.5143,122.0369,41.7433,50.01,159.0,159.0,0.0,0.0,0.002,0.053,0.0166,4,5,1
5737,5518.0,165.0,159.0,159.0,159.0,139.0,78.5143,576.5137,23.0868,60.1041,62.0987,159.0,159.0,0.0,0.0,0.053,0.053,0.0166,4,6,1
5738,5526.0,165.0,259.0,278.0,278.0,119.0,122.1239,105.9292,153.8083,34.6591,33.9779,278.0,278.0,0.0,0.0,0.0445,0.0585,0.029,6,1,1
5739,5527.0,165.0,278.0,119.0,119.0,159.0,105.9292,213.758,71.8471,45.2604,44.7353,119.0,119.0,0.0,299.0,0.0445,0.0805,0.0124,6,2,1
5740,5528.0,165.0,119.0,159.0,159.0,219.0,213.758,247.767,158.1455,61.5325,57.5587,159.0,159.0,299.0,0.0,-0.0055,0.1435,0.0166,6,3,1
5741,5529.0,165.0,278.0,119.0,119.0,159.0,247.767,185.6192,260.6223,21.691,113.6497,299.0,149.5,0.0,299.0,0.029,0.2825,0.0312,6,2,1
5742,5530.0,165.0,80.0,199.0,279.0,139.0,185.6192,223.0454,230.3584,53.9838,47.8774,279.0,139.5,0.0,0.0,0.0585,0.2825,0.0291,7,1,1
5743,5531.0,165.0,80.0,139.0,139.0,139.0,223.0454,73.0924,99.8499,119.9604,125.3336,139.0,139.0,0.0,0.0,0.0585,0.2945,0.0145,7,2,1
5744,5532.0,165.0,139.0,139.0,139.0,159.0,73.0924,285.5039,42.9535,31.0161,29.8412,139.0,139.0,0.0,0.0,0.0585,0.2945,0.0145,7,3,1
5745,5533.0,165.0,139.0,159.0,159.0,139.0,285.5039,141.4655,270.5993,20.8087,5.4083,159.0,159.0,0.0,0.0,0.0585,0.2945,0.0166,7,5,1
5746,5534.0,165.0,159.0,139.0,139.0,80.0,141.4655,606.7125,108.2266,38.3308,42.0119,139.0,139.0,0.0,0.0,0.0805,0.36,0.0145,7,6,1
5747,5546.0,166.0,0.0,139.0,219.0,199.0,0.0,168.7965,0.0,114.0055,57.8813,219.0,109.5,0.0,0.0,0.0495,0.133,0.0164,1,1,1
5748,5547.0,166.0,80.0,199.0,338.0,179.0,168.7965,61.0184,114.0175,57.5847,200.8793,338.0,169.0,0.0,0.0,0.0495,0.166,0.0253,1,2,1
5749,5548.0,166.0,139.0,179.0,179.0,159.0,61.0184,127.5353,31.305,52.7944,59.1037,179.0,179.0,0.0,0.0,0.0495,0.166,0.0134,1,3,1
5750,5549.0,166.0,179.0,159.0,159.0,99.0,127.5353,158.5008,59.9416,83.3847,82.9005,159.0,159.0,0.0,0.0,0.0475,0.166,0.0119,1,4,1
5751,5550.0,166.0,159.0,99.0,99.0,258.0,158.5008,656.0949,124.4267,42.4382,40.7983,99.0,99.0,0.0,0.0,0.065,0.166,0.0074,1,5,1
5752,5551.0,166.0,99.0,258.0,258.0,159.0,656.0949,116.8471,729.7465,72.0069,60.5083,258.0,258.0,0.0,0.0,0.065,0.166,0.0193,2,1,1
5753,5552.0,166.0,258.0,159.0,318.0,239.0,116.8471,79.1344,7.0711,108.462,249.7884,318.0,159.0,0.0,0.0,0.133,0.166,0.0238,2,2,1
5754,5553.0,166.0,159.0,239.0,239.0,159.0,79.1344,211.2865,53.6004,36.2215,48.8365,239.0,239.0,0.0,0.0,0.166,0.166,0.0179,2,3,1
5755,5554.0,166.0,239.0,159.0,159.0,119.0,211.2865,62.3939,175.0029,41.0488,59.0085,159.0,159.0,0.0,0.0,0.166,0.159,0.0119,2,4,1
5756,5555.0,166.0,159.0,119.0,119.0,219.0,62.3939,623.0532,56.1427,18.0278,28.0401,119.0,119.0,0.0,0.0,0.166,0.1435,0.0089,2,5,1
5757,5561.0,166.0,139.0,199.0,915.0,199.0,689.8371,38.9391,821.655,130.5613,109.0562,915.0,228.75,0.0,556.0,0.127,0.127,0.0685,4,1,1
5758,5562.0,166.0,179.0,199.0,199.0,179.0,38.9391,119.4508,32.1403,25.4951,46.5967,199.0,199.0,0.0,0.0,0.0665,0.069,0.0149,4,2,1
5759,5563.0,166.0,199.0,179.0,338.0,238.0,119.4508,273.6585,110.0,30.4015,64.5,338.0,169.0,0.0,0.0,0.052,0.069,0.0253,4,4,1
5760,5580.0,166.0,99.0,80.0,80.0,99.0,398.6289,130.6771,425.0706,27.2259,23.838,80.0,80.0,0.0,0.0,0.24,0.275,0.006,8,1,1
5761,5581.0,166.0,80.0,99.0,99.0,119.0,130.6771,477.9838,44.911,83.8048,90.471,99.0,99.0,0.0,0.0,0.24,0.275,0.0074,8,2,1
5762,5582.0,166.0,99.0,119.0,119.0,80.0,477.9838,82.5303,318.2263,165.0651,165.1802,119.0,119.0,0.0,0.0,0.1365,0.275,0.0089,8,4,1
5763,5583.0,166.0,119.0,80.0,80.0,179.0,82.5303,186.6447,27.313,81.6165,85.4942,80.0,80.0,0.0,0.0,0.1805,0.275,0.006,8,5,1
5764,5584.0,166.0,80.0,179.0,179.0,80.0,186.6447,420.9825,152.8954,39.3192,55.4707,179.0,179.0,0.0,0.0,0.2255,0.275,0.0134,8,6,1
5765,5585.0,166.0,179.0,80.0,80.0,139.0,420.9825,394.5155,484.4337,72.8097,54.1503,80.0,80.0,0.0,0.0,0.269,0.162,0.006,9,5,1
5766,5592.0,166.0,99.0,139.0,139.0,139.0,621.3445,178.5175,632.0831,94.1608,92.1805,139.0,139.0,2166.0,139.0,0.162,0.162,0.0104,4,3,1
5767,5593.0,166.0,139.0,199.0,915.0,199.0,178.5175,102.0943,264.282,89.0351,47.0027,278.0,139.0,0.0,556.0,0.162,0.162,0.0208,4,1,1
5768,5609.0,167.0,338.0,80.0,199.0,199.0,307.0818,277.8282,375.2932,65.1556,88.0909,199.0,99.5,1708.0,1947.0,0.35,0.1745,0.0134,2,1,1
5769,5610.0,167.0,119.0,199.0,199.0,139.0,277.8282,79.1344,150.3363,122.7538,132.2167,199.0,199.0,0.0,358.0,0.1745,0.1085,0.0134,2,2,1
5770,5611.0,167.0,199.0,139.0,139.0,338.0,79.1344,395.1433,38.4187,55.0091,60.1664,139.0,139.0,3795.0,179.0,0.1745,0.0895,0.0093,2,3,1
5771,5612.0,167.0,338.0,80.0,199.0,199.0,395.1433,133.7171,463.5224,68.4854,108.1677,1351.0,270.2,1708.0,1947.0,0.1745,0.0895,0.0908,2,1,1
5772,5621.0,167.0,338.0,80.0,199.0,199.0,367.6088,276.1309,427.6038,70.4716,136.1112,596.0,298.0,1708.0,1947.0,0.114,0.0825,0.04,2,1,1
5773,5622.0,167.0,199.0,139.0,139.0,338.0,276.1309,57.0,271.0461,11.4018,15.0,179.0,179.0,3795.0,179.0,0.0825,0.0825,0.012,2,3,1
5774,5623.0,167.0,119.0,199.0,199.0,139.0,57.0,176.1817,170.0471,112.361,103.2376,179.0,179.0,0.0,358.0,0.0825,0.0825,0.012,2,2,1
5775,5624.0,167.0,179.0,239.0,239.0,119.0,176.1817,426.5563,144.1249,27.0185,24.5153,239.0,239.0,0.0,0.0,0.0825,0.052,0.0161,2,4,1
5776,5636.0,167.0,179.0,139.0,1113.0,179.0,721.7579,185.632,839.3152,126.2785,149.7707,1113.0,222.6,0.0,0.0,0.0795,0.0675,0.0748,5,1,1
5777,5637.0,167.0,199.0,179.0,179.0,139.0,185.632,169.0399,162.4438,29.6816,27.0046,179.0,179.0,0.0,0.0,0.0675,0.173,0.012,5,3,1
5778,5638.0,167.0,179.0,139.0,238.0,219.0,169.0399,171.0592,163.2483,14.1156,6.7082,238.0,119.0,0.0,0.0,0.057,0.1735,0.016,5,5,1
5779,5639.0,167.0,99.0,219.0,219.0,139.0,171.0592,127.1633,122.1475,49.135,59.1354,219.0,219.0,0.0,0.0,0.037,0.1955,0.0147,5,6,1
5780,5640.0,167.0,219.0,139.0,139.0,119.0,127.1633,737.6525,88.1192,33.5336,27.074,139.0,139.0,0.0,0.0,0.051,0.1955,0.0093,5,7,1
5781,5647.0,167.0,298.0,139.0,139.0,99.0,121.064,53.5093,181.7058,57.3629,61.0328,139.0,139.0,0.0,0.0,0.125,0.125,0.0093,7,1,1
5782,5648.0,167.0,139.0,99.0,179.0,159.0,53.5093,94.1767,46.8722,15.5322,14.4309,179.0,89.5,0.0,0.0,0.13,0.125,0.012,7,2,1
5783,5650.0,168.0,0.0,99.0,99.0,99.0,0.0,747.9215,0.0,384.0963,386.2062,99.0,99.0,0.0,0.0,0.139,0.2555,0.0095,4,4,1
5784,5663.0,168.0,278.0,239.0,239.0,219.0,98.6332,105.5426,130.8625,36.6742,39.3605,239.0,239.0,0.0,0.0,0.2025,0.147,0.0229,2,1,1
5785,5664.0,168.0,239.0,219.0,219.0,219.0,105.5426,186.8241,97.3293,22.8254,21.9659,219.0,219.0,0.0,0.0,0.1995,0.147,0.021,2,2,1
5786,5665.0,168.0,219.0,219.0,219.0,199.0,186.8241,155.1362,136.9379,46.2088,53.5397,219.0,219.0,0.0,0.0,0.185,0.1315,0.021,2,3,1
5787,5666.0,168.0,219.0,199.0,199.0,179.0,155.1362,293.5209,91.1373,68.6167,79.267,199.0,199.0,0.0,0.0,0.147,0.1315,0.0191,2,4,1
5788,5667.0,168.0,199.0,179.0,398.0,179.0,293.5209,141.5141,179.0447,111.9431,75.2396,398.0,199.0,0.0,0.0,0.147,0.1315,0.0382,2,5,1
5789,5668.0,168.0,219.0,179.0,179.0,119.0,141.5141,756.0572,109.0183,37.7127,33.5932,179.0,179.0,0.0,0.0,0.1315,0.106,0.0172,2,6,1
5790,5672.0,168.0,179.0,219.0,219.0,199.0,363.5994,109.573,410.0195,47.0239,52.9953,219.0,219.0,0.0,0.0,0.106,0.102,0.021,4,1,1
5791,5673.0,168.0,219.0,199.0,199.0,159.0,109.573,271.914,73.0616,38.9391,28.1603,199.0,199.0,0.0,0.0,0.102,0.076,0.0191,4,2,1
5792,5674.0,168.0,199.0,159.0,159.0,219.0,271.914,392.3853,175.0029,94.2669,92.6094,159.0,159.0,0.0,0.0,0.102,0.0835,0.0153,4,3,1
5793,5688.0,168.0,119.0,99.0,238.0,219.0,435.3323,531.0202,532.5646,103.2594,96.1873,238.0,119.0,0.0,0.0,0.1435,0.327,0.0228,8,1,1
5794,5689.0,168.0,139.0,219.0,219.0,199.0,531.0202,198.2738,411.5361,112.865,111.7877,219.0,219.0,0.0,0.0,0.243,0.327,0.021,8,4,1
5795,5690.0,168.0,219.0,199.0,199.0,100.0,198.2738,757.8709,170.1793,31.4006,14.9833,199.0,199.0,0.0,0.0,0.279,0.086,0.0191,8,6,1
5796,5691.0,168.0,199.0,100.0,199.0,139.0,757.8709,140.4608,816.9725,48.3037,31.7569,199.0,99.5,0.0,0.0,0.327,0.086,0.0191,9,1,1
5797,5692.0,168.0,99.0,139.0,139.0,80.0,140.4608,872.8717,108.5219,122.0092,116.9722,139.0,139.0,0.0,0.0,0.327,0.086,0.0133,10,1,1
5798,5693.0,168.0,139.0,80.0,80.0,139.0,872.8717,911.8559,647.0935,215.3938,204.7224,80.0,80.0,0.0,0.0,0.086,0.0785,0.0077,10,7,1
5799,5705.0,169.0,139.0,278.0,278.0,179.0,529.279,309.1092,609.7516,80.5683,75.5811,278.0,278.0,0.0,0.0,0.1325,0.1325,0.0349,2,1,1
5800,5706.0,169.0,278.0,179.0,179.0,179.0,309.1092,154.0008,284.3959,25.0,31.9766,179.0,179.0,0.0,0.0,0.1325,0.1325,0.0225,2,4,1
5801,5707.0,169.0,179.0,179.0,179.0,159.0,154.0008,451.5377,84.0,74.6676,75.5993,179.0,179.0,0.0,0.0,0.1325,0.1055,0.0225,2,5,1
5802,5708.0,169.0,179.0,159.0,159.0,119.0,451.5377,42.5735,465.9882,14.5602,13.3135,159.0,159.0,298.0,179.0,0.1325,0.0845,0.0199,3,2,1
5803,5709.0,169.0,159.0,119.0,119.0,179.0,42.5735,196.6246,87.023,46.7787,48.3451,119.0,119.0,0.0,119.0,0.1325,0.0845,0.0149,3,1,1
5804,5710.0,169.0,179.0,159.0,159.0,119.0,196.6246,311.5064,33.2415,163.7834,174.2591,179.0,179.0,298.0,179.0,0.1055,0.0845,0.0225,3,2,1
5805,5711.0,169.0,179.0,179.0,179.0,179.0,311.5064,481.2237,198.2524,116.0711,124.2035,179.0,179.0,0.0,0.0,0.1055,0.0845,0.0225,3,4,1
5806,5721.0,169.0,159.0,179.0,398.0,199.0,436.9751,76.6632,504.8693,72.1543,34.5254,398.0,199.0,0.0,0.0,0.033,0.047,0.0499,5,1,1
5807,5722.0,169.0,219.0,199.0,199.0,80.0,76.6632,269.6702,45.8803,41.003,49.328,199.0,199.0,0.0,0.0,0.022,0.0815,0.025,5,2,1
5808,5723.0,169.0,199.0,80.0,160.0,139.0,269.6702,159.803,201.487,71.2057,83.506,160.0,80.0,0.0,0.0,-0.0305,0.0875,0.0201,5,4,1
5809,5724.0,169.0,80.0,139.0,278.0,99.0,159.803,453.4358,93.0484,70.1231,22.5887,278.0,139.0,0.0,0.0,-0.0305,0.0875,0.0349,5,6,1
5810,5729.0,169.0,139.0,99.0,258.0,119.0,499.5928,36.3456,545.7921,53.1907,61.8809,258.0,129.0,0.0,0.0,0.08,0.3345,0.0324,7,1,1
5811,5730.0,169.0,159.0,119.0,119.0,139.0,36.3456,143.1127,49.2443,18.1728,19.1377,119.0,119.0,0.0,0.0,0.0815,0.3345,0.0149,7,2,1
5812,5739.0,169.0,99.0,80.0,80.0,179.0,112.2553,426.6075,203.5706,113.6354,114.6222,80.0,80.0,0.0,0.0,0.3095,0.3095,0.01,10,1,1
5813,5740.0,169.0,80.0,179.0,179.0,139.0,426.6075,207.9483,311.1945,109.532,126.8877,179.0,179.0,0.0,0.0,0.294,0.294,0.0225,10,4,1
5814,5741.0,169.0,179.0,139.0,139.0,80.0,207.9483,0.0,198.3381,10.0,2.8284,139.0,139.0,0.0,0.0,0.387,0.387,0.0174,10,6,1
5815,5755.0,171.0,139.0,219.0,358.0,179.0,289.3596,241.8703,305.4521,57.7862,102.3938,358.0,179.0,0.0,0.0,0.0855,0.122,0.0361,1,1,1
5816,5756.0,171.0,139.0,179.0,179.0,99.0,241.8703,29.5042,90.0944,155.2683,172.3724,179.0,179.0,0.0,278.0,0.0855,0.122,0.018,1,2,1
5817,5757.0,171.0,179.0,99.0,99.0,278.0,29.5042,141.718,35.4401,42.1456,34.5145,99.0,99.0,536.0,258.0,0.0855,0.122,0.01,1,3,1
5818,5758.0,171.0,139.0,179.0,179.0,99.0,141.718,185.5007,196.4714,70.1231,53.4649,278.0,278.0,0.0,278.0,0.0855,0.122,0.028,1,2,1
5819,5759.0,171.0,179.0,99.0,99.0,278.0,185.5007,200.5006,124.7397,69.5701,77.06,258.0,258.0,536.0,258.0,0.0855,0.122,0.026,1,3,1
5820,5760.0,171.0,258.0,179.0,179.0,99.0,200.5006,53.1154,183.4475,26.9119,24.1506,179.0,179.0,0.0,0.0,0.06,0.122,0.018,1,5,1
5821,5761.0,171.0,179.0,99.0,99.0,139.0,53.1154,617.4079,43.0813,17.2192,22.2767,99.0,99.0,0.0,0.0,0.122,0.122,0.01,1,6,1
5822,5762.0,171.0,99.0,139.0,318.0,199.0,617.4079,195.523,706.5522,83.0136,38.6167,318.0,159.0,0.0,0.0,0.122,0.122,0.0321,2,1,1
5823,5763.0,171.0,179.0,199.0,418.0,219.0,195.523,66.1154,96.421,97.0,85.4751,418.0,209.0,0.0,0.0,0.122,0.046,0.0421,2,2,1
5824,5764.0,171.0,219.0,219.0,219.0,179.0,66.1154,137.5736,47.0425,21.5,21.0,219.0,219.0,0.0,0.0,0.102,0.0785,0.0221,2,3,1
5825,5765.0,171.0,219.0,179.0,179.0,179.0,137.5736,163.5069,149.0134,11.4237,8.5,179.0,179.0,0.0,0.0,0.046,0.0785,0.018,2,5,1
5826,5766.0,171.0,179.0,179.0,278.0,139.0,163.5069,143.7611,103.0049,65.2706,38.3275,278.0,139.0,0.0,0.0,0.018,0.0785,0.028,2,6,1
5827,5767.0,171.0,99.0,139.0,139.0,139.0,143.7611,605.0052,126.6689,33.3654,17.9513,139.0,139.0,0.0,0.0,0.018,0.0785,0.014,2,7,1
5828,5768.0,171.0,139.0,139.0,358.0,199.0,605.0052,250.7638,717.9979,114.9978,49.3077,358.0,179.0,0.0,0.0,0.018,0.0785,0.0361,3,1,1
5829,5769.0,171.0,219.0,199.0,199.0,179.0,250.7638,81.0386,220.0568,27.1708,32.249,199.0,199.0,0.0,0.0,0.0675,0.0785,0.0201,3,3,1
5830,5770.0,171.0,199.0,179.0,179.0,139.0,81.0386,185.597,49.0918,34.6157,40.8932,179.0,179.0,0.0,0.0,0.0785,0.049,0.018,3,4,1
5831,5771.0,171.0,179.0,139.0,139.0,179.0,185.597,195.6847,90.2718,94.6177,103.0,139.0,139.0,0.0,0.0,0.0785,0.049,0.014,3,5,1
5832,5772.0,171.0,139.0,179.0,179.0,219.0,195.6847,673.8043,166.1084,32.6267,31.753,179.0,179.0,0.0,0.0,0.0785,0.0195,0.018,3,6,1
5833,5778.0,171.0,99.0,298.0,298.0,159.0,852.1367,103.2049,914.5939,67.9154,79.7621,298.0,298.0,0.0,0.0,-0.007,0.056,0.03,5,1,1
5834,5779.0,171.0,298.0,159.0,159.0,219.0,103.2049,251.0717,66.4906,49.2164,46.9601,159.0,159.0,0.0,0.0,-0.007,0.117,0.016,5,2,1
5835,5780.0,171.0,159.0,219.0,219.0,159.0,251.0717,207.6018,251.5094,9.6566,12.2577,219.0,219.0,0.0,0.0,-0.01,0.117,0.0221,5,4,1
