,Accelerometer1RMS,Accelerometer2RMS,Current,Pressure,Temperature,Thermocouple,Voltage,Volume Flow RateRMS,anomaly
11431,0.0269508,0.0404271,1.23939,0.054711,69.0954,24.7822,234.752,32.0,0
11432,0.0266015,0.0387674,1.35173,0.054711,69.0577,24.7782,243.096,32.0183,0
11433,0.027245,0.0380547,1.035,0.054711,69.2624,24.7782,233.198,32.9822,0
11434,0.0275887,0.0388232,1.25619,0.054711,69.1408,24.7841,234.486,32.0,0
11435,0.0273166,0.039465,1.07669,0.054711,69.1339,24.7825,227.893,32.9822,0
11436,0.0267527,0.0392145,1.28201,0.054711,69.2851,24.784,233.737,32.0183,0
11437,0.027376,0.0378481,1.04497,0.382638,69.2079,24.7783,226.439,32.9822,0
11438,0.0277192,0.038867,1.09048,0.054711,69.1825,24.7797,231.86,32.0,0
11439,0.0276865,0.0396757,1.11154,0.382638,69.0361,24.7815,236.66,32.0,0
11440,0.0271464,0.0386943,1.35865,0.054711,69.2551,24.7819,237.494,32.0,0
11441,0.0275693,0.0409124,1.24843,-0.273216,69.1926,24.7799,254.027,32.0,0
11442,0.0273074,0.0386707,1.1679,0.054711,69.2717,24.7922,238.824,32.0,0
11443,0.0275173,0.0398273,1.24661,0.054711,69.3292,24.7827,236.833,32.0,0
11444,0.0272474,0.0382808,1.16193,0.054711,69.127,24.7799,224.098,32.0,0
11445,0.0283022,0.041032,1.15312,0.054711,69.4914,24.7769,229.038,32.0,0
11446,0.0276079,0.0414633,1.38921,0.054711,69.2506,24.7702,243.031,32.0183,0
11447,0.026828,0.0405228,1.27081,0.054711,69.1989,24.7715,228.602,32.9822,0
11448,0.0267341,0.0391339,1.19182,0.382638,69.2816,24.7777,219.354,32.0,0
11449,0.0279654,0.040747,1.25342,0.054711,69.5348,24.7745,230.682,32.0,0
11450,0.0271232,0.0419908,1.05543,0.382638,69.5896,24.7713,229.59,32.0183,0
11451,0.0270565,0.0400498,1.28196,0.382638,69.3205,24.7728,231.143,32.9822,0
11452,0.0279078,0.0395416,1.17354,0.382638,69.208,24.7803,234.024,32.0,0
11453,0.028356,0.0422308,1.06042,0.382638,69.1397,24.772,242.868,32.0,0
11454,0.0270242,0.0405439,0.879432,0.054711,69.5347,24.7797,229.658,32.0,0
11455,0.0280913,0.040094,0.846774,0.054711,69.4745,24.7781,215.072,32.0,0
11456,0.0281756,0.041918,1.29062,-0.273216,69.2386,24.7703,226.601,32.0,0
11457,0.0278956,0.0398916,0.900267,-0.273216,69.6786,24.7722,243.522,32.0,0
11458,0.0281856,0.0419036,0.814431,0.054711,69.6543,24.7731,228.691,32.0183,0
11459,0.0277649,0.0418061,0.949434,0.054711,69.4576,24.7618,219.652,32.9822,0
11460,0.027365,0.0392545,1.29633,0.054711,69.7866,24.7705,230.787,32.0,0
11461,0.028418,0.0415784,1.21092,0.054711,69.5751,24.7677,232.775,31.9822,0
11462,0.0278219,0.0418397,0.959731,0.054711,69.3559,24.7673,219.69,31.0184,0
11463,0.0272702,0.0397386,0.782006,0.054711,69.4617,24.7654,231.132,32.0,0
11464,0.0284917,0.0405847,1.1924,-0.273216,69.84,24.7706,221.846,32.0183,0
11465,0.0278928,0.0414221,0.756747,-0.273216,69.6807,24.7694,231.423,32.9822,0
11466,0.0271402,0.0393869,0.914919,-0.601143,69.6362,24.7623,245.244,32.0,0
11467,0.0278152,0.0400177,0.804369,-0.601143,69.5905,24.7623,232.41,32.0,0
11468,0.0275762,0.041402,1.26297,-0.273216,69.7404,24.7638,250.504,32.0,0
11469,0.0271369,0.0396459,1.11266,0.710565,69.7084,24.7725,229.672,32.0,0
11470,0.0268926,0.038638,1.08327,0.710565,69.7293,24.7725,232.412,32.0,0
11471,0.0278172,0.0403804,0.63141,0.054711,69.8696,24.7694,212.983,32.0,0
11472,0.027086,0.0403337,1.22561,-0.273216,69.704,24.7612,240.627,32.0,0
11473,0.0269684,0.038739,1.08071,0.382638,69.5618,24.7745,232.932,32.0,0
11474,0.0278111,0.0388897,0.599654,0.382638,69.714,24.7745,228.804,32.0183,0
11475,0.0275829,0.0402491,0.612224,0.054711,69.7877,24.7686,215.089,32.9822,0
11476,0.0272678,0.0400412,0.448747,0.054711,69.6673,24.7724,208.206,31.9822,0
11477,0.0271027,0.0384433,0.755872,0.054711,69.8489,24.776,233.818,31.0373,0
11478,0.0278295,0.0394993,1.08623,-0.273216,69.8001,24.7723,245.799,32.9822,0
11479,0.0279565,0.0415415,0.864105,0.382638,69.8101,24.7763,250.718,32.0,0
11480,0.027143,0.0409929,0.585611,-0.273216,69.6677,24.766,218.432,32.0,0
11481,0.0278628,0.039881,0.717969,0.054711,69.814,24.7782,251.045,32.0,0
11482,0.0281442,0.0415661,0.652059,0.382638,69.7855,24.7714,231.882,32.0183,0
11483,0.0270579,0.0411783,0.650869,0.054711,69.7263,24.7656,241.011,32.9649,0
11484,0.0266794,0.0400229,0.631076,0.054711,69.7351,24.7626,227.253,31.0373,0
11485,0.0282081,0.0401259,0.724803,-0.273216,69.8559,24.7714,242.932,32.9822,0
11486,0.0281506,0.0422244,0.598255,0.382638,69.7879,24.7764,228.429,31.9822,0
11487,0.0269447,0.0399716,0.975271,0.054711,69.9235,24.7748,230.468,31.0184,0
11488,0.0278014,0.0407939,0.69212,-0.273216,69.8206,24.7746,249.327,32.0,0
11489,0.0276611,0.0417582,0.569036,0.054711,69.8517,24.7642,232.413,32.0183,0
11490,0.0273789,0.0418392,0.902385,0.054711,69.8931,24.7667,242.801,32.9822,0
11491,0.0271119,0.0403346,0.697754,0.054711,69.861,24.779,231.735,32.0,0
11492,0.0283774,0.0418783,0.612277,-0.273216,69.998,24.7729,230.372,32.0,0
11493,0.0277298,0.0424171,0.954457,0.054711,69.9247,24.7755,242.981,32.0,0
11494,0.0271123,0.0413249,0.779986,0.382638,69.8086,24.7738,238.871,32.0,0
11495,0.0280166,0.0403554,0.820698,0.054711,69.8994,24.7719,228.7,32.0,0
11496,0.0281203,0.0424735,0.663383,-0.273216,69.7154,24.7728,232.833,32.0,0
11497,0.0274319,0.0420903,1.00732,-0.273216,69.8098,24.7817,252.809,32.0,0
11498,0.0273505,0.0399308,1.02743,0.054711,69.978,24.7708,253.884,32.0,0
11499,0.0280935,0.040191,0.887351,-0.273216,69.8873,24.7738,236.058,32.0,0
11500,0.0281502,0.0422815,0.581812,0.054711,69.9143,24.7704,232.14,32.0,0
11501,0.0275573,0.0417532,1.48296,-0.273216,69.9291,24.7787,245.997,32.0183,0
11502,0.0271767,0.0401038,0.905766,0.382638,70.076,24.7756,230.135,32.0,0
11503,0.0277641,0.0412555,1.03831,-0.601143,69.9439,24.7724,250.745,32.0,0
11504,0.0276068,0.0419647,0.944697,-0.601143,70.0532,24.7782,235.035,32.0,0
11505,0.0274061,0.0394085,0.963119,-0.601143,69.9103,24.7772,235.418,32.0,0
11506,0.0282283,0.0405181,0.711771,0.054711,70.0564,24.7742,230.264,32.0183,0
11507,0.0281979,0.0416807,0.978041,0.054711,70.0381,24.7764,233.638,32.9822,0
11508,0.0272091,0.0415033,1.4642,0.054711,70.0692,24.7786,242.955,32.0,0
11509,0.0270065,0.0390308,1.00149,0.382638,70.0551,24.7771,214.86,32.0183,0
11510,0.0278755,0.0400157,1.00105,0.382638,69.9378,24.7771,242.102,32.9822,0
11511,0.0277026,0.041456,1.30801,0.710565,69.8386,24.7751,232.403,32.0,0
11512,0.0275513,0.0405327,0.606253,0.710565,70.0627,24.7751,221.552,32.0,0
11513,0.0263062,0.0390591,1.33787,0.054711,69.855,24.7741,225.563,32.0,0
11514,0.027757,0.0380309,1.10303,0.382638,70.0914,24.7758,232.55,32.0,0
11515,0.0277391,0.0397085,1.23466,0.382638,70.0188,24.7818,251.213,32.0,0
11516,0.0277469,0.0403393,0.695952,-0.601143,69.983,24.7805,209.41,32.0,0
11517,0.027317,0.0401874,1.13757,0.054711,70.0902,24.7719,219.878,32.0,0
11518,0.0269996,0.0383263,1.15124,0.054711,69.9932,24.7803,229.627,32.0,0
11519,0.0276949,0.0383855,1.4868,0.054711,70.0873,24.7915,253.031,32.0183,0
11520,0.0276605,0.0406806,1.29949,0.054711,70.06,24.7924,231.196,32.9822,0
11521,0.0278444,0.0410707,1.40554,0.054711,70.1769,24.7877,238.595,32.0,0
11522,0.0267531,0.0408082,1.40497,0.054711,70.0445,24.7804,233.997,32.0,0
11523,0.0272405,0.0392494,1.20771,-0.273216,70.1317,24.7794,233.333,32.0,0
11524,0.0281965,0.0407791,1.17163,0.054711,70.1133,24.788,226.836,32.0,0
11525,0.0278661,0.0418608,0.777569,0.054711,70.1594,24.7914,228.282,32.0186,0
11526,0.0269499,0.0403583,0.845236,0.054711,70.0626,24.7868,225.907,32.9645,0
11527,0.0276906,0.0396219,1.39954,0.054711,70.0355,24.7915,240.056,31.0186,0
11528,0.0277535,0.0391932,1.01993,-0.273216,70.0556,24.7912,232.446,32.0186,0
11529,0.0285658,0.0421241,1.12308,0.054711,70.0784,24.7902,208.53,32.982,0
11530,0.0275892,0.0420837,1.23794,0.054711,70.0189,24.7999,231.021,32.0,0
11531,0.0270277,0.0414266,1.16788,0.054711,69.947,24.7911,219.661,32.0186,0
11532,0.0275449,0.0395856,0.916696,-0.273216,70.0925,24.8,209.255,32.982,0
11533,0.0282535,0.0413921,1.13464,0.054711,70.0692,24.7967,237.979,32.0,0
11534,0.0278464,0.0424707,1.14215,0.054711,69.7549,24.7892,228.93,32.0,0
11535,0.0275378,0.0416514,1.1505,0.054711,69.9657,24.7996,215.316,32.0,0
11536,0.0265324,0.0403968,1.29773,-0.273216,69.9186,24.7936,230.622,32.0,0
11537,0.0277234,0.0395517,1.25603,0.054711,69.6432,24.7972,221.839,32.0,0
11538,0.0283072,0.0406583,1.2111,0.054711,69.8997,24.8091,221.308,32.0186,0
11539,0.0280003,0.0418078,1.34872,0.382638,69.7864,24.8019,226.011,32.982,0
11540,0.027759,0.0420951,0.938245,0.382638,69.7138,24.8004,240.225,32.0,0
11541,0.0273046,0.0407675,1.07261,-0.273216,69.6576,24.7994,233.479,32.0186,0
11542,0.0280433,0.0410774,1.46615,0.054711,69.6743,24.7999,253.77,32.982,0
11543,0.0279209,0.0421225,1.24229,0.054711,69.8812,24.8041,229.175,31.982,0
11544,0.0283666,0.0410535,0.840527,0.054711,69.8254,24.8047,232.578,32.0,0
11545,0.0282372,0.042336,0.870309,-0.273216,69.7454,24.8036,230.403,32.0186,0
11546,0.0273998,0.0418394,0.854488,-0.601143,69.6981,24.8104,235.349,32.982,0
11547,0.0276093,0.039515,1.20928,0.054711,70.0666,24.8089,228.622,32.0,0
11548,0.027976,0.0397932,1.19477,0.054711,69.8086,24.8089,240.525,32.0,0
11549,0.028382,0.0422717,1.28992,0.382638,69.818,24.8066,240.753,32.0,0
11550,0.0273932,0.0408137,0.752952,0.382638,69.7221,24.8066,232.796,31.982,0
11551,0.0270758,0.0392081,1.35323,0.054711,70.1259,24.8063,239.785,31.0378,0
11552,0.0281129,0.0390548,0.717554,-0.273216,69.6662,24.8107,234.498,32.982,0
11553,0.0278087,0.0405428,0.406181,0.382638,69.8809,24.8143,207.71,32.0,0
11554,0.0277099,0.0414098,0.976474,0.054711,69.8092,24.8057,220.345,32.0186,0
11555,0.0270789,0.040102,0.409405,0.054711,69.7937,24.8064,206.027,32.982,0
11556,0.0274198,0.03912,0.69813,-0.273216,69.7418,24.7974,247.878,32.0,0
11557,0.0280751,0.0417191,0.599946,0.382638,69.6899,24.7971,227.004,32.0,0
11558,0.0277055,0.0422247,0.597341,0.054711,69.7027,24.8006,230.305,32.0,0
11559,0.0267939,0.0421511,1.28129,0.382638,69.8202,24.8026,232.933,32.0,0
11560,0.0271801,0.0402548,1.06739,0.054711,69.7927,24.8072,238.242,32.0186,0
11561,0.0275474,0.0409755,1.26366,-0.273216,69.7848,24.8028,241.431,32.982,0
11562,0.0279353,0.0431255,0.530202,0.054711,69.8176,24.8063,232.216,32.0,0
11563,0.0278343,0.0436654,0.452012,0.382638,69.7656,24.7885,210.501,32.0,0
11564,0.0268599,0.0416507,0.603868,0.054711,69.7436,24.8003,230.602,32.0,0
11565,0.0278061,0.0413471,0.995638,0.054711,69.7245,24.7952,229.802,32.0,0
11566,0.0275557,0.0415091,0.473607,0.710565,69.8219,24.7937,212.278,32.0,0
11567,0.027699,0.0437384,0.565224,0.054711,69.8011,24.7921,225.849,32.982,0
11568,0.027194,0.0424472,0.567061,0.382638,69.9093,24.8002,224.809,32.0,0
11569,0.0273755,0.0400346,0.925748,0.382638,69.7743,24.7926,229.074,32.0,0
11570,0.0282519,0.0421594,1.26209,0.054711,69.862,24.8017,241.381,32.0,0
11571,0.0280551,0.0442921,0.868841,0.054711,69.7675,24.7989,231.067,32.0186,0
11572,0.0275014,0.0438782,0.690142,-0.273216,69.8401,24.7951,218.669,32.982,0
11573,0.0270709,0.0419611,0.548058,-0.273216,69.8129,24.8014,226.119,32.0,0
11574,0.0278714,0.0418128,0.584105,-0.273216,69.9381,24.7954,226.473,32.0186,0
11575,0.0284325,0.042818,0.625368,0.054711,69.893,24.7989,232.252,32.982,0
11576,0.0281512,0.0434364,0.501338,0.054711,69.7303,24.7923,223.978,32.0,0
11577,0.0278698,0.0424572,0.918162,0.054711,69.735,24.7977,218.614,32.0,0
11578,0.0273371,0.0421197,0.93133,1.69435,69.8795,24.7967,235.288,32.0,0
11579,0.0280784,0.0410287,0.948159,-0.273216,69.7678,24.7993,244.259,32.0,0
11580,0.0283611,0.0430743,0.681359,-0.601143,69.9891,24.7888,249.582,32.0,0
11581,0.0283635,0.0441239,0.902242,0.054711,69.8529,24.7932,210.246,32.0,0
11582,0.027424,0.0444317,0.598738,0.382638,69.7045,24.7964,236.717,32.0,0
11583,0.0270688,0.0407577,1.39679,0.382638,69.819,24.7964,243.507,32.0186,1
11584,0.027646,0.0407078,0.682591,0.382638,69.7923,24.7967,223.246,32.982,1
11585,0.0282686,0.0424287,0.867022,0.054711,69.7256,24.796,223.216,32.0,1
11586,0.0282254,0.0427781,0.988087,0.054711,69.7654,24.7935,241.194,32.0186,1
11587,0.0274237,0.0412516,1.47209,-0.273216,69.7219,24.7918,254.158,32.982,1
11588,0.0274521,0.0422208,0.932172,0.382638,69.9699,24.8011,236.409,32.0,1
11589,0.0282681,0.0426066,0.867355,0.382638,69.7849,24.7906,206.582,32.0,1
11590,0.0282495,0.0444429,0.991198,0.054711,69.8212,24.7822,248.569,32.0,1
11591,0.0280913,0.0444872,0.900325,0.054711,69.898,24.7989,235.608,32.0,1
11592,0.0269203,0.0430999,1.28771,-0.273216,69.7689,24.7889,218.475,32.0,1
11593,0.0281374,0.040836,0.897751,-0.273216,69.7191,24.7957,225.062,32.0,1
11594,0.0278175,0.0423401,1.50848,0.054711,69.8663,24.7878,241.446,32.0,1
11595,0.0284075,0.043094,1.15628,-0.273216,69.8197,24.7887,205.491,32.0,1
11596,0.0277472,0.0427737,0.888769,0.054711,69.8619,24.7872,206.97,32.0,1
11597,0.0269675,0.0408626,1.485,0.710565,69.8474,24.796,251.134,32.0,1
11598,0.0278311,0.041231,0.835975,0.382638,69.9047,24.789,207.239,32.0,1
11599,0.0276056,0.0419181,1.03374,0.054711,69.8238,24.779,222.594,32.0,1
11600,0.0279142,0.0447659,1.33877,0.710565,69.7918,24.7685,236.232,32.0,1
11601,0.0268559,0.0415913,1.15066,0.054711,69.776,24.7635,205.587,32.0,1
11602,0.0277232,0.0408071,1.29429,0.054711,69.8024,24.7753,232.551,32.0,1
11603,0.0280582,0.0424848,0.827115,0.054711,69.9351,24.7746,213.394,32.0,1
11604,0.0276031,0.04245,1.21078,-0.273216,69.8296,24.7827,233.285,31.982,1
11605,0.0267467,0.0408686,1.40177,0.054711,69.8396,24.7968,248.354,31.0186,1
11606,0.0279112,0.0414533,1.25411,-0.273216,69.8116,24.7849,233.241,32.0,1
11607,0.0279381,0.0429571,1.00034,-0.273216,69.6849,24.7826,229.8,32.0,1
11608,0.0278708,0.0439446,1.5381,-0.273216,69.7906,24.7801,250.108,32.0,1
11609,0.0270227,0.04204,1.14322,-0.273216,69.8354,24.7838,226.566,31.982,1
11610,0.0269561,0.040893,1.29458,0.710565,69.8847,24.7775,235.428,31.0186,1
11611,0.028063,0.0410862,0.951635,-0.273216,69.7813,24.7863,221.43,31.0186,1
11612,0.0279039,0.0424469,0.794643,0.382638,69.8956,24.783,229.322,32.0,1
11613,0.0271627,0.0423462,1.11084,0.054711,69.7152,24.7767,220.331,31.982,1
11614,0.0271941,0.0415438,1.04003,-0.601143,69.9492,24.7795,229.43,31.0,1
11615,0.0277629,0.0412069,1.45846,0.054711,69.8982,24.7789,252.943,31.0186,1
11616,0.0283083,0.0430658,0.917331,0.054711,69.7857,24.7795,229.003,31.9645,1
11617,0.0276702,0.0439411,0.625031,0.054711,69.9121,24.7803,232.274,30.0186,1
11618,0.0270395,0.0416537,0.955939,0.054711,70.06,24.7781,214.033,31.0,1
11619,0.0268054,0.0395434,0.934872,0.054711,69.8936,24.774,231.933,31.0,1
11620,0.0277578,0.0408178,1.04558,0.054711,69.8498,24.7822,224.13,31.0,1
11621,0.0279207,0.041589,1.22343,0.382638,70.0292,24.7777,242.212,31.0,1
11622,0.0276249,0.0422681,1.26429,-0.273216,69.7637,24.7821,237.718,31.0,1
11623,0.0271029,0.0406145,1.56039,-0.273216,69.9997,24.7738,253.267,30.982,1
11624,0.0269967,0.0395021,1.16899,0.382638,69.952,24.7794,239.863,30.0,1
11625,0.0281279,0.0407261,1.31696,0.054711,70.0865,24.7696,238.87,30.0186,1
11626,0.0282859,0.0419916,0.891181,-0.273216,69.7464,24.7835,220.257,30.982,1
11627,0.0276135,0.0414871,1.15578,-0.273216,69.8737,24.7835,229.318,30.0,1
11628,0.0266554,0.0399686,1.24842,0.382638,70.2039,24.7715,238.669,30.0,1
11629,0.0277876,0.0395832,1.25553,0.382638,70.2916,24.7816,238.943,30.0,1
11630,0.0275827,0.0414581,1.35082,0.382638,70.0939,24.7816,232.105,29.982,1
11631,0.0276161,0.0412445,0.892799,0.054711,70.3415,24.784,223.302,29.0186,1
11632,0.0279948,0.0397744,0.911572,0.054711,69.978,24.784,220.933,29.0,1
11633,0.0279246,0.0408681,1.17902,0.382638,69.7228,24.7812,240.368,29.0,1
11634,0.0270475,0.0415051,0.930577,0.054711,70.0266,24.7769,236.883,29.0,1
11635,0.027652,0.0401687,0.523381,0.054711,70.0752,24.7796,213.462,29.0,1
11636,0.0275974,0.0402107,0.723401,0.382638,70.2349,24.7791,252.614,28.982,1
11637,0.0283662,0.0427391,0.844634,0.054711,69.9156,24.782,221.668,28.0,1
11638,0.0269187,0.0407345,0.654317,0.054711,69.914,24.7807,235.83,28.0,1
11639,0.0279076,0.03988,0.924444,0.054711,70.1093,24.788,231.103,28.0,1
11640,0.0283209,0.0431499,1.04891,-0.273216,70.2093,24.7792,231.081,27.982,1
11641,0.0273231,0.0417785,1.25969,0.054711,70.1886,24.7884,240.461,27.0,1
11642,0.0276139,0.0402813,0.599669,0.054711,70.203,24.7873,230.932,27.0,1
11643,0.0282281,0.0421241,1.25376,0.054711,70.2073,24.7894,241.634,27.0,1
11644,0.0270372,0.0421178,1.29088,0.054711,70.2404,24.7902,228.254,27.0,1
11645,0.0277238,0.0428735,0.972311,0.382638,70.2603,24.7812,253.591,27.0,1
11646,0.0273379,0.0412469,0.536123,0.054711,70.1544,24.7776,207.027,27.0,1
11647,0.0279024,0.0406535,0.89541,0.710565,70.2056,24.7744,235.137,27.0,1
11648,0.0277714,0.0420601,0.799329,0.054711,70.2403,24.7949,231.158,27.0,1
11649,0.0271753,0.0400756,0.679323,0.054711,70.2118,24.7893,250.872,27.0,1
11650,0.0278618,0.0401148,0.63119,0.382638,70.116,24.7905,230.968,27.0189,1
11651,0.0278362,0.0414601,0.576999,0.054711,70.0927,24.7829,213.737,27.9818,1
11652,0.0268141,0.0393809,0.452072,0.710565,70.2645,24.7935,210.788,27.0,1
11653,0.0279048,0.0397866,0.706378,0.054711,70.0433,24.7894,230.759,27.0,1
11654,0.0273542,0.0408307,0.792054,-0.273216,70.1735,24.7853,245.244,27.0,1
11655,0.0272705,0.0400289,0.696766,0.054711,70.1918,24.7918,241.526,27.0,1
11656,0.0273781,0.0386,0.713286,-0.273216,70.2239,24.7925,230.428,27.0,1
11657,0.0280318,0.0411194,0.42717,0.054711,70.2172,24.7794,219.425,27.0,1
11658,0.02719,0.0408801,0.673522,0.054711,70.0371,24.8009,238.974,27.0189,1
11659,0.0269659,0.0384756,0.642636,-0.601143,70.0985,24.7895,230.863,27.9818,1
11660,0.0281311,0.0409327,1.39154,0.054711,70.214,24.802,251.189,27.0,1
11661,0.0275535,0.0415897,0.600292,0.054711,70.1509,24.7992,227.369,27.0,1
11662,0.0270978,0.0398611,0.439715,0.054711,70.1804,24.7947,208.223,27.0,1
11663,0.0279922,0.0397686,0.633004,0.054711,70.0492,24.795,223.96,27.0189,1
11664,0.0282897,0.0422564,0.62741,0.054711,70.1209,24.7952,233.876,27.9818,1
11665,0.0274436,0.0410808,1.02867,-0.273216,70.1434,24.7968,248.551,27.0,1
11666,0.0281339,0.0416598,0.600816,0.054711,70.2751,24.7966,230.04,27.9818,1
11667,0.0277489,0.0417824,0.63979,0.054711,70.3158,24.8017,224.163,27.0,1
11668,0.0273037,0.0389616,1.01807,0.382638,70.0524,24.7833,237.832,27.0189,1
11669,0.0282013,0.0406132,0.931319,0.054711,70.2442,24.7915,227.138,27.9818,1
11670,0.0277767,0.0402786,0.926052,0.054711,70.3029,24.7924,234.766,27.0,1
11671,0.0274715,0.0398424,0.609712,0.054711,70.2346,24.7975,218.885,27.0,1
11672,0.0275364,0.0386256,0.627657,0.054711,70.382,24.7863,231.785,27.0189,1
11673,0.0281723,0.0408816,0.637458,0.054711,70.2485,24.7954,230.266,27.9818,1
11674,0.0272295,0.0396737,0.969813,0.054711,70.1938,24.7887,218.909,27.0,1
11675,0.0272406,0.0377474,1.04163,0.054711,70.3435,24.8067,226.265,27.0,1
11676,0.0282659,0.0398995,0.697238,0.054711,70.1797,24.7916,228.356,27.0,1
11677,0.0272986,0.0399796,1.08786,0.054711,70.2181,24.7966,234.16,27.0,1
11678,0.0269222,0.0374961,0.734927,0.054711,70.2138,24.7957,230.28,27.0189,1
11679,0.0276967,0.0392009,0.677307,-0.273216,70.2275,24.7852,235.157,27.9818,1
11680,0.0275489,0.0406801,0.682677,0.054711,70.1593,24.8079,228.448,27.0,1
11681,0.0267873,0.0379353,0.846948,0.054711,70.0637,24.8079,237.735,27.0,1
11682,0.0277087,0.039183,0.851911,0.054711,70.1288,24.7986,241.35,27.0189,1
11683,0.0277295,0.0409272,0.760497,0.054711,70.0911,24.7986,210.206,27.9818,1
11684,0.0270216,0.0397937,0.779391,0.054711,70.0085,24.7967,230.534,27.0,1
11685,0.0274813,0.0382442,0.800757,0.054711,70.2103,24.8084,233.921,27.0189,1
11686,0.028156,0.0409911,1.4288,0.382638,70.1128,24.8076,238.421,27.9818,1
11687,0.027029,0.0401681,0.904737,0.054711,70.0946,24.7899,238.499,27.0,1
11688,0.0280937,0.0404867,1.16667,0.054711,70.0853,24.8017,221.745,27.0,1
11689,0.0276531,0.0412356,0.852515,0.054711,70.0627,24.8028,230.92,27.0,1
11690,0.0277717,0.0409335,0.894158,0.382638,69.94,24.7963,211.826,27.0,1
11691,0.0275422,0.0402964,0.843246,-0.273216,69.9815,24.791,219.31,27.0,1
11692,0.027987,0.0407335,0.935449,0.054711,70.1126,24.7949,229.558,27.0,1
11693,0.0274562,0.040856,0.954006,0.382638,70.1342,24.7944,232.077,27.0,1
11694,0.0278144,0.0396013,1.48557,-0.273216,70.0522,24.7958,251.742,27.0,1
11695,0.0282637,0.0414066,1.32241,0.054711,70.0798,24.7918,225.824,27.0189,1
11696,0.0275256,0.0398467,1.38011,0.054711,69.951,24.7997,224.257,27.9818,1
11697,0.0279431,0.0402187,1.54995,-0.273216,69.8058,24.7973,254.117,27.0,1
11698,0.0276629,0.0408219,1.07121,0.054711,69.9746,24.7973,230.579,27.0,1
11699,0.0269864,0.0389197,1.37377,0.382638,69.9015,24.7927,226.531,27.0,1
11700,0.0279538,0.0405347,1.1178,0.054711,69.9967,24.7938,233.703,27.0,1
11701,0.0271893,0.0402682,1.51985,0.054711,69.9357,24.7986,253.15,27.0,1
11702,0.0272954,0.0386904,1.43357,0.054711,69.9062,24.7802,230.036,27.0,1
11703,0.0281038,0.0410817,1.10105,0.054711,69.8438,24.7952,240.229,27.0,1
11704,0.0271034,0.0406845,1.26497,0.054711,69.7792,24.7898,226.533,27.0,1
11705,0.0274184,0.0391779,1.00224,-0.273216,69.997,24.8017,230.867,27.0,1
11706,0.0280103,0.0413978,1.23966,0.054711,69.818,24.7955,239.177,27.0,1
11707,0.0270153,0.0404514,1.20452,0.054711,69.6133,24.795,228.569,27.0189,1
11708,0.027883,0.0403959,1.13983,0.054711,69.6423,24.7998,234.017,27.9818,1
11709,0.0277289,0.0427915,1.15518,0.054711,69.6485,24.7825,205.244,27.0,1
11710,0.02796,0.0408307,1.29079,0.054711,69.8585,24.8056,243.033,27.0189,1
11711,0.0281225,0.0424819,1.24587,0.382638,69.6463,24.7869,230.283,27.9818,1
11712,0.0272358,0.0413724,1.31353,0.054711,69.5196,24.7886,229.353,27.0,1
11713,0.0280749,0.0408037,1.16876,0.382638,69.8115,24.7892,217.62,27.0,1
11714,0.0282607,0.0421768,1.31196,0.054711,69.7497,24.7933,226.737,27.0,1
11715,0.027334,0.0413932,0.796925,0.054711,69.4861,24.7963,217.353,27.0189,1
11716,0.0279609,0.0405649,1.18069,0.382638,69.6644,24.7928,229.355,27.9818,1
11717,0.0282216,0.0418072,1.22241,0.382638,69.4554,24.7938,218.509,27.0,1
11718,0.0275107,0.0408855,0.876029,-0.273216,69.3822,24.7822,253.029,27.0,1
11719,0.0273174,0.0386692,1.1036,0.382638,69.4706,24.7886,204.273,27.0,1
11720,0.0283509,0.0412171,1.00454,-0.273216,69.2739,24.7821,232.03,27.0,1
11721,0.0274616,0.0412964,1.24497,0.054711,69.6157,24.791,230.252,27.0,1
11722,0.0269234,0.0391384,0.622697,0.054711,69.4569,24.7877,227.222,27.0189,1
11723,0.0280076,0.0411112,1.18724,0.382638,69.2822,24.7773,239.674,27.9818,1
11724,0.0274703,0.0419258,1.18021,0.054711,69.2535,24.7928,251.313,27.0,1
11725,0.0270427,0.0396652,1.26656,0.054711,69.3407,24.7791,228.145,27.0,1
11726,0.0280039,0.0428184,1.07342,0.054711,69.4074,24.7837,228.384,27.0,1
11727,0.0268852,0.0411445,0.890573,-0.273216,69.2866,24.7833,219.543,27.0189,1
11728,0.0280845,0.0416458,0.609957,0.054711,69.2478,24.7804,231.549,27.9818,1
11729,0.027806,0.04272,0.480583,-0.601143,69.2716,24.7811,214.093,27.0,1
11730,0.0274822,0.0414763,1.25643,-0.273216,69.0896,24.7751,229.894,27.0,1
11731,0.0280495,0.0419918,0.608767,0.054711,69.1943,24.7836,231.095,27.0,1
11732,0.027849,0.0423183,1.27211,0.054711,69.3036,24.7787,236.328,27.0,1
11733,0.0282391,0.0425396,0.836985,0.054711,69.1488,24.7787,242.653,27.9818,1
11734,0.0277912,0.041979,0.871582,0.054711,69.1664,24.7787,247.968,26.9818,1
11735,0.0274748,0.0404495,0.726613,0.054711,69.2245,24.7782,245.213,26.0385,1
11736,0.0280851,0.0414348,0.944877,0.382638,69.2485,24.7843,235.335,27.9642,1
11737,0.027561,0.0406134,0.701527,0.054711,69.19,24.7825,238.939,26.0385,1
11738,0.0271877,0.0400639,0.797504,-0.273216,69.2041,24.7867,252.569,27.9642,1
